"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC092053.4",-0.186755597275715,0.876619251544297,-2.55756567895784,0.0110139622331341,0.0468445082844575,-4.84667924555477
"AC106796.1",-0.187430135062174,0.303412169205102,-3.8178603850743,0.000162406306491108,0.00132068558101295,-0.951938005663484
"AC103740.2",-0.187598308630304,0.331364570441711,-2.70833519867,0.00713579373559584,0.0331407069723051,-4.45747761478439
"AC005914.1",-0.187627640222605,0.291085645929153,-3.98820772344052,8.30158909249468e-05,0.000744277360910755,-0.31665137487138
"LINC01550",-0.187742761571743,0.130857802205078,-8.0658902368174,1.58357633653502e-14,9.82865283580304e-13,21.5163930609761
"AC079142.1",-0.187782229369431,0.325345040271063,-6.14735320118522,2.40863341708225e-09,5.89312309379457e-08,9.7831077907691
"AC079148.1",-0.187848506298043,0.677844287608556,-3.62991558273057,0.000331285339112483,0.00244866860547151,-1.62348774206021
"AL139383.1",-0.187949688598153,0.590463528050285,-4.25346304604818,2.78662076238555e-05,0.000280858099764734,0.722192513794386
"LINC02734",-0.18800215630634,0.238036174957805,-6.26843995635732,1.21367411183742e-09,3.22230054091336e-08,10.4535065944528
"AL356488.3",-0.188461222086358,1.12878959516026,-2.90414655375206,0.00394574005279863,0.0203147250903771,-3.92033253007583
"AL358781.2",-0.188606512968048,0.575391025377381,-2.7638809460105,0.00605178808711428,0.0290327611499469,-4.30872873038731
"AC069209.2",-0.188658154156909,0.196745178456177,-7.93018915849448,3.9500581159021e-14,2.28372880522806e-12,20.6140464266296
"AC105020.6",-0.189347338143872,0.604343306863044,-3.4926789318835,0.000547375911938331,0.00377483666067929,-2.09416135995959
"AC004264.1",-0.189392780262582,0.30384699197096,-2.67753376681165,0.00780968112848705,0.0355084936200157,-4.53872072146197
"AC079684.1",-0.190600520485363,0.770047737800168,-2.74112264366182,0.00647649793449347,0.0306521553490661,-4.37002236853305
"AC005962.2",-0.191195630741531,0.20199849852054,-5.41959885123258,1.19807976496221e-07,2.10249299294096e-06,5.97516380982786
"AP005329.2",-0.191697604856897,0.785525319842477,-3.54122283973899,0.000459111316127833,0.00323891234386547,-1.92958448189639
"AC112220.2",-0.19212704912239,1.09152578541411,-3.39937835339882,0.000763267910647256,0.00506107182543086,-2.40456883611705
"AC012640.4",-0.192202595593551,0.254977500509145,-4.81107083442321,2.34255156427995e-06,3.10415663329468e-05,3.09787444381597
"AC040169.3",-0.19242542739329,0.596072510745697,-3.70733029115081,0.000247858377282356,0.00190457220085605,-1.350631986283
"AC008074.2",-0.192450286178666,0.635707371561508,-2.73886164366129,0.00652013026275064,0.0308068399372394,-4.37608542445099
"AC009951.6",-0.193168965763241,0.457519158229663,-2.95316822715194,0.00338457133346633,0.018007668847015,-3.78029546259719
"AL031289.1",-0.193197195450086,0.406555893658972,-4.13879380719651,4.49813448523073e-05,0.000431218094149149,0.265749584222904
"AC000085.1",-0.193208721153372,0.414208660412763,-4.00092332518075,7.88853261524236e-05,0.000711400681680136,-0.268224440756103
"AC091544.7",-0.193521530695295,0.13976266191434,-5.44353046107559,1.05993672045734e-07,1.88158272500113e-06,6.09416749497211
"LINC02881",-0.194051634151277,0.0672719632127499,-13.5883869257889,2.40399150947777e-33,1.19365249008834e-30,64.556507068099
"LINC02884",-0.194278757448638,0.189532869994106,-5.60143172315908,4.67448493256405e-08,8.95739553139004e-07,6.89016008283432
"AL359232.1",-0.194452678434143,0.24884212122678,-7.3110850645876,2.24886614556201e-12,9.68504037484129e-11,16.6297196306573
"AL157832.2",-0.194758572601341,0.103820043990858,-9.11842434547963,9.64728070527221e-18,9.30659387808031e-16,28.8387706758913
"OGFRP1",-0.195007439787173,1.23639299657866,-3.03647195594077,0.00259576350518722,0.0144047762521605,-3.53724962956827
"AC135893.1",-0.195299970850147,0.294508197163901,-2.88665823589847,0.00416565318867836,0.0212525104657806,-3.96975301746839
"AC009630.4",-0.196099113193867,0.102123322343497,-8.45136546092261,1.12038763141792e-15,8.25955632908177e-14,24.1334042118915
"AC022613.2",-0.196472161093623,1.08121544939847,-3.31104809318522,0.00103866296860961,0.00662945145185464,-2.69124381637674
"AC091114.1",-0.196739526953101,0.438686867485249,-3.42316613642184,0.000701716709658588,0.00470841871719248,-2.32616770220079
"AC026979.3",-0.196780380276869,0.609835809416323,-3.56980589034057,0.000413576235325307,0.00296223759217727,-1.83170009194505
"AP002784.1",-0.197434936574825,0.871297080060284,-3.12801023182221,0.00192621976525944,0.0112760381149559,-3.26283833329347
"ATP2B1-AS1",-0.198177128218765,0.564342193922807,-5.57318117195579,5.41895949939924e-08,1.02215501976378e-06,6.74637593003904
"AC015911.3",-0.198213473007825,0.458999144137692,-2.86805152155164,0.00441184986358955,0.02225966808043,-4.02202328656155
"AL353660.1",-0.198488817814674,0.200654842247778,-4.68082274283127,4.26862057597603e-06,5.2754650485818e-05,2.52012552726563
"LINC01504",-0.19928158885745,0.650451160999019,-2.82732478234058,0.00499758925414032,0.0247780621992355,-4.13531395737599
"AL359711.2",-0.199543727004688,0.479087071083487,-4.6435843144326,5.05533516904019e-06,6.1091029580341e-05,2.35747387591836
"AP003419.2",-0.19975253996931,0.288149989016847,-5.40523237843836,1.28925629449979e-07,2.24152675218799e-06,5.90393270271654
"AC008125.1",-0.200431102418007,0.180755789612002,-5.23107937416662,3.09934288960993e-07,4.97841167101759e-06,5.05298320170969
"LINC02528",-0.201358865400771,0.146439279337457,-5.0603996433108,7.16427257636702e-07,1.05538612246272e-05,4.24173134977265
"AP001269.2",-0.201452781315997,0.374969710663788,-3.08487737727964,0.00221889067112935,0.012646628058746,-3.39309612892627
"AC026470.2",-0.201567391067352,0.208220681276196,-5.20320594212681,3.5590951515331e-07,5.65236541375182e-06,4.91895174016897
"SUCLA2-AS1",-0.201868755260037,0.775764427406379,-3.40177312734892,0.00075685066175459,0.00502049228752102,-2.39669897328704
