"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAPT-IT1",0.0543248585124165,0.0659864064676953,2.54808629570719,0.0118335390711216,0.0453825094499488,-4.82396579043685
"AP000829.1",0.0542632612774774,0.0414088677168611,3.82443085325624,0.000191491403814329,0.00132180088732239,-1.00202413012809
"AC116345.4",0.0542288369869719,0.0440861024658687,2.75457194859509,0.00660187583551071,0.0280173121807672,-4.2980690928307
"AC078820.1",0.0541572400408108,0.0601551083750888,2.70780021668897,0.00755687819480013,0.0313221747322897,-4.4204528029818
"AC091173.1",0.0540017684384004,0.0373205779456097,2.57589670993546,0.0109603319659942,0.0427523854551556,-4.75531490963203
"AC008083.2",0.0535893453148377,0.0481803848038826,2.59779241573552,0.0103140087994266,0.0406476439439706,-4.70078478499743
"AC084757.3",0.0535826274162094,0.0686858733982392,3.1875465836963,0.00174524425798849,0.00902395514957478,-3.07655558707496
"AC068759.1",0.0533263090939637,0.0438454309703231,2.81654345676757,0.00550540415429821,0.0239974781649528,-4.13299934176633
"SAP30L-AS1",0.05327684296056,0.153018809148031,4.83808067919562,3.21257275272837e-06,3.52860463315291e-05,2.91807644031405
"AL160291.1",0.0531620142948844,0.0516850006397438,3.95509884067571,0.000117433569908377,0.00086346407978799,-0.537656223688639
"AP000346.1",0.0531558515292904,0.0571558775251158,3.48749060091692,0.000639360788201339,0.00379658418094091,-2.13944551987853
"C1orf147",0.0531335897457114,0.0710852984742903,3.38933319325039,0.000894592838667601,0.00508160037092411,-2.45409162069299
"AP000356.2",0.0530807343168923,0.106084554178168,2.93367651987412,0.0038742472530454,0.0178439280260811,-3.81200231450645
"AC090505.2",0.0530269071625548,0.0355930411772504,2.58315451351037,0.0107421748568194,0.0420574926218372,-4.73728651311286
"MIR378D2HG",0.0529649543992448,0.0422952224329343,3.62662130398845,0.000392453701499972,0.00246480780830451,-1.68042448281028
"AL583785.1",0.0528066226182939,0.073669765212124,2.6930399233439,0.0078832586335757,0.0323507239537235,-4.45868035632324
"AC022148.2",0.052693396946408,0.0486169109227391,3.36153903251605,0.000982601075316609,0.00550034231363084,-2.5417878067829
"AL353593.2",0.0526637236459639,0.0774877721775602,2.53417878095563,0.0122931683249598,0.0467312019054204,-4.85804055398147
"AC061975.7",0.0525097958610864,0.0456108945554056,3.09239681075149,0.00236667912546526,0.0116962169192343,-3.35850031630511
"LINC02811",0.0522466745125556,0.0493619913368738,2.88113711395591,0.0045415339696011,0.0204399297453494,-3.95743232558164
"AL008721.1",0.0521709550025936,0.0426142254574346,3.00031017902479,0.00315746921364864,0.0149479515605206,-3.62419340325676
"AC068481.1",0.0520931698225355,0.0624143324885266,3.80417426710156,0.000206352833323534,0.00141152695792864,-1.07286583128291
"AC023355.1",0.051899933818386,0.0691710624022124,3.73408529071977,0.000266666027920395,0.0017544255196228,-1.31558207587069
"AL390719.3",0.0518426220268811,0.095180764373771,2.8283959721983,0.00531564827377452,0.0232785406375775,-4.10105180769577
"LINC01281",0.0517067586915603,0.0525221541355222,2.85812828928333,0.00486560546552858,0.0216388702500141,-4.02038038442475
"AL135878.1",0.0515153456627799,0.0404232630316289,3.80946227701073,0.000202371043596403,0.0013859748308294,-1.05440239843406
"AC090936.1",0.0514208650811002,0.0345153024120636,2.59966531750054,0.0102603470738795,0.0404708362853348,-4.69610082554953
"AC010307.2",0.0513835793077723,0.0473401156525269,3.38606887536672,0.00090453278037764,0.0051277106777486,-2.46442333985533
"AL117329.1",0.0513579146850173,0.0577798359740159,3.73366318463429,0.000267075347717614,0.00175643397747127,-1.31703248601474
