"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC079061.1",-1.1105221021689,0.824509519077136,-8.85920930187301,6.2744485010368e-17,5.46006389662388e-15,26.9848190960528
"AC090227.3",-1.11346317790245,0.448731138674674,-13.316066470927,2.47058947533019e-32,1.04944144337113e-29,62.2351269513744
"AC106822.1",-1.12301692178318,0.81192870040021,-10.9634788271177,7.16273358408375e-24,1.34356964851669e-21,42.8439363028735
"LINC02535",-1.140666021043,2.25209525675034,-5.34005910894486,1.79483012382102e-07,3.03003221503465e-06,5.58276463878657
"AC026369.3",-1.14284426609329,0.461738448861464,-16.1731758514447,3.85733035500495e-43,4.34129673687957e-40,87.0455762019096
"AL080248.1",-1.14573094029688,2.31111250810746,-6.09212522009405,3.28183824483630e-09,7.81646483312024e-08,9.48073767975444
"AL592494.1",-1.16223276023265,2.59196361755574,-7.84272324240402,7.0826983918222e-14,3.93322744245863e-12,20.0378287539163
"AC009159.3",-1.16508869313186,2.0097521713372,-10.830106282202,2.06940929240757e-23,3.75653415854029e-21,41.7896085326432
"LINC01146",-1.16680724196078,2.23919319341954,-6.54112395904361,2.50237007121412e-10,7.59802365867569e-09,12.0000707871633
"AC025062.3",-1.1756600710386,0.94154301160382,-7.7209756649682,1.58555048147736e-13,8.16075098423802e-12,19.2429185835682
"AC115619.1",-1.1806282601266,5.99983634990747,-5.80430098206199,1.59081899053186e-08,3.3198744511092e-07,7.94001282273605
"AP006285.1",-1.18455870535209,0.825101980050224,-10.3186126611613,1.14653034312969e-21,1.57363619940776e-19,37.8019592050034
"AC100810.1",-1.18516258782211,3.33394316312072,-11.2094332528704,9.97981952167789e-25,2.0298712429514e-22,44.8030434629395
"AC007423.1",-1.1893997683717,1.8632806569904,-4.0834609571593,5.64603076074926e-05,0.000529829301294992,0.0494919896577333
"AC012065.2",-1.1914148900471,4.02508347837894,-4.8572182908668,1.88800614748766e-06,2.54986558255093e-05,3.30585304258511
"AC099509.1",-1.20246514561329,2.19803824904591,-5.47083254909935,9.21214869988337e-08,1.65446270586629e-06,6.23046012338696
"AC129507.2",-1.20304738226152,1.98066901520569,-8.75925185486854,1.28103804895804e-16,1.08132421712548e-14,26.2784093923073
"FAM83A-AS1",-1.20824231271154,1.66857553834077,-4.14311857700085,4.41847395432392e-05,0.000425029500267216,0.282762012913587
"AC008556.1",-1.21304949042156,0.764217058404378,-18.2899021185712,2.84146197271671e-51,7.99492683723391e-48,105.735910730061
"AL359715.3",-1.22356601062869,1.63193356702821,-13.6379327147662,1.57139368125805e-33,8.55750584741883e-31,64.9801658310858
"AC009093.5",-1.22422613098621,1.38684803061789,-7.2866986256501,2.62522983904462e-12,1.10521521552996e-10,16.4773925121763
"AC034139.1",-1.22644236789569,1.00884544454021,-11.3615902864683,2.92209402161658e-25,6.24440395859888e-23,46.0242681578623
"AC007221.1",-1.23179387242261,0.760568775255554,-12.1731127203018,3.75627503945945e-28,1.05689058693591e-25,52.6464837044414
"AC092384.2",-1.23255254660895,0.579548990938421,-13.6298190246225,1.6847458867169e-33,8.88808751861084e-31,64.9107601967631
"AC026461.2",-1.23298881799469,0.541825187703128,-8.3227228685076,2.73459372167477e-15,1.90766162021956e-13,23.2513741740662
"AP000851.2",-1.23454783938912,0.918860645005915,-6.28779715262863,1.08673151460702e-09,2.90748041673467e-08,10.5616202304914
"AC010280.1",-1.23457815301707,0.563315385915821,-15.1542199851254,3.01313433945451e-39,2.42227304374624e-36,78.1041992897091
"LINC01488",-1.23559525070985,0.722384998126517,-7.74046581908246,1.39440950409777e-13,7.31068982862689e-12,19.3696082254672
"AC008760.2",-1.23890168789932,6.59188693656653,-4.47471307575902,1.0740340826094e-05,0.00011913169108155,1.63412394421271
"AL161740.1",-1.24278396889009,1.14246105833315,-13.4882873370646,5.66864129837403e-33,2.65827784442085e-30,63.7017766601336
"AC026803.3",-1.24796692161376,4.14950745520094,-6.19693848676909,1.82133633705666e-09,4.58238450703286e-08,10.0564044251502
"HS1BP3-IT1",-1.25346900879275,3.41157062870157,-5.81560329813046,1.49682677528249e-08,3.14687791037597e-07,7.99938943661704
"AC011591.1",-1.27132626989921,1.44027129002625,-6.23111716910369,1.50074499223606e-09,3.85381567858714e-08,10.2457824734817
"AC119424.1",-1.28195292043714,1.39503813008262,-8.80150678252194,9.47915182743057e-17,8.04155985681823e-15,26.5764415925808
"AP001065.3",-1.28770000978997,2.9266969912387,-7.32261748564303,2.08992226538175e-12,9.11681335508392e-11,16.701880882378
"LINC00885",-1.29578877345171,0.807532451722164,-10.6660663267173,7.57120510408847e-23,1.25310867222766e-20,40.5009001550116
"AC007319.1",-1.29691832978407,1.56663751884684,-10.6945280717001,6.04923232797703e-23,1.0315468703122e-20,40.7238486090947
"POU6F2-AS1",-1.29981564418327,1.18256862698805,-6.91518262600259,2.65435942457783e-11,9.43387280120482e-10,14.202076229458
"LINC02362",-1.31084208919433,2.17823663621842,-7.00171130080056,1.5601600073987e-11,5.77601343090017e-10,14.7243105339412
"AL161645.2",-1.31636107173857,0.925588391070222,-8.65111958761681,2.7580025712246e-16,2.23849035612565e-14,25.5196969914079
"U91324.1",-1.34051444211122,1.71534376815137,-11.1083538230308,2.24829932624192e-24,4.36273439374898e-22,43.9956359681542
"FGF14-AS2",-1.36098886287957,2.19602016157653,-10.6497410200738,8.61027551822572e-23,1.39767953171814e-20,40.3731441642339
"AC107396.1",-1.37095689628845,0.31078431194673,-23.5435798529528,3.96723394211441e-71,6.69748434107754e-67,151.394042776268
"AC138356.1",-1.39196690688765,0.883055390666408,-16.3477794067529,8.25668912353908e-44,1.10818449071906e-40,88.5836947664088
"HAO2-IT1",-1.39734578633001,0.834411102070351,-12.241563513569,2.12645764237767e-28,6.08455218959657e-26,53.2127766701568
"MAGI2-AS3",-1.39737902730767,1.1929995065188,-11.0065167254583,5.0801684218262e-24,9.63633744913145e-22,43.1853791486196
"AC093001.2",-1.39838881995064,3.13663620342917,-6.77435109389424,6.24163528021992e-11,2.08243649803701e-09,13.3623307652197
"LINC02037",-1.40105302895784,2.1856535757185,-8.40402717513279,1.55735873772435e-15,1.12356112009668e-13,23.8078400081731
"AC027117.2",-1.4089724875366,3.81802345364775,-5.31178438937594,2.06985702979176e-07,3.43254679537764e-06,5.44443746196984
"AL354872.1",-1.42551317088581,4.2680388200185,-6.18500748081946,1.94832653483379e-09,4.85844144181153e-08,9.9904881632123
"AC012409.1",-1.48536084375117,1.59671021446196,-11.1722565337265,1.34589058309719e-24,2.67309703809961e-22,44.5057176178833
"AGAP1-IT1",-1.49405876911504,1.44116751140965,-9.2332815925589,4.16787199697168e-18,4.21329431454347e-16,29.6701567671544
"AC007344.1",-1.50987637227325,1.41770495166203,-10.142365594702,4.47723820472485e-21,5.90505745095038e-19,36.4496080666347
"LINC02754",-1.51203645950951,2.0385300321629,-8.11986080785755,1.09796007205493e-14,6.94223293499299e-13,21.8780582934756
"AC112206.2",-1.56462408055228,1.3395012173153,-9.14764187361682,7.7969486347542e-18,7.56483257769658e-16,29.0496922492468
"LINC01612",-1.56672597182935,0.503603632091924,-14.5646206854211,5.19515587943893e-37,3.81324441550817e-34,72.9687858565647
"PCDH9-AS2",-1.56745845040086,0.427936017086029,-16.7303525257843,2.80727799236443e-45,5.92405838338703e-42,91.9579141039787
"AP006216.2",-1.62127998311543,2.06721385100614,-9.11187495857092,1.01184195003349e-17,9.70563397753717e-16,28.7915440956208
"LINC01818",-1.6328618813913,0.817334667240724,-16.6510171072993,5.66203241884655e-45,1.06207145883297e-41,91.2577998764348
"LINC01370",-1.66792645904246,1.40775761787711,-7.55846331331769,4.58977360237137e-13,2.18882932076931e-11,18.1950559065362
