"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AL357079.3",0.230402039849954,0.88645027556719,4.34017220857703,1.84765036960537e-05,0.000669356942911542,1.04488232112221
"AC093607.1",-0.230311354586526,0.34324753076237,-4.05781744634325,6.06619663084829e-05,0.00168714219970314,-0.0879822342062635
"AF111167.2",-0.230040683197738,0.848086617580747,-3.5153523054346,0.000494662554507945,0.00821240451892747,-2.0675456208591
"LINC01818",-0.229803125276184,0.54269030350982,-3.04355742279736,0.00250811753497005,0.0262017575652007,-3.57298739089739
"AL355001.2",-0.229721070206719,2.40970197807215,-3.1691699142762,0.00165833457361042,0.0194467200227853,-3.19215206365812
"AC010538.1",-0.229233103837972,0.694972498058518,-5.94345727381029,6.54232456360483e-09,1.43067558981557e-06,8.73278196652866
"AC107959.4",0.229124082050035,0.679222588945567,2.9099398010612,0.00383746242420845,0.0359175763539745,-3.96201155022671
"AC002398.1",0.22884377583733,0.694532529383621,4.60381840839202,5.74242729742325e-06,0.000272313645042414,2.16450753153587
"AL160254.1",0.228314037251795,0.12941410903954,4.26372451087161,2.56570272101796e-05,0.000869762918398096,0.731344349804061
"ERVK13-1",-0.228076536485693,1.0544293857134,-4.7909588356196,2.42186658383426e-06,0.000134740361223931,2.99483130607197
"AL390242.1",-0.227605977893641,0.342954593337786,-3.20043180992663,0.00149295439597274,0.0179774998496678,-3.09510563319523
"RNU6ATAC35P",-0.227432016285847,0.505803759493622,-4.33591899799165,1.88194533096988e-05,0.00068032122221485,1.02730638590154
"AL357075.3",-0.227351120184567,1.00653681905802,-3.31216325449739,0.00101864822206397,0.0138624296027193,-2.74091017287208
"AC063919.1",-0.226822919254984,0.807825595803297,-3.06953250390666,0.00230501197028134,0.0248487944331351,-3.49543382941852
"LINC02259",-0.226411726185519,0.511947646993792,-4.65945135657704,4.45551845074912e-06,0.000219294642815005,2.40828299825686
"AL137186.2",0.226235599809459,0.667997490671668,4.85510165118446,1.79002512459748e-06,0.000106405648427658,3.28613991157375
"AC015813.4",0.225827196294585,0.207125214498846,5.07395242314645,6.22789197502102e-07,4.69371751438861e-05,4.3055448518739
"AC108488.3",-0.225441448520757,1.24980888224615,-3.63899662903348,0.000313322339591268,0.00593133696988734,-1.63947298105432
"AC092329.4",-0.224911740764279,1.00292848627578,-3.77773331740983,0.000184851212385189,0.00399402025114678,-1.14279659169104
"AL591686.1",0.224642843240418,0.119581252884916,2.92357868556388,0.00367701700878258,0.0349326961971117,-3.92306509856969
"AC004241.3",0.224503948343372,0.957976808073709,4.20743008121454,3.25745747303163e-05,0.00104747422970895,0.50368558741126
"AC004585.1",0.224288702773179,0.659038544122675,2.87863394985729,0.00423016640254692,0.0384564723789969,-4.05074919530727
"AC019131.2",-0.224284952764239,1.80701389254147,-3.22808384011446,0.00135952737251372,0.0168267023176686,-3.00851506381589
"LINC01833",0.224126948589461,0.338965695364423,2.85867313235865,0.00449931373108039,0.040040808860358,-4.10685012406345
"AL161665.2",-0.223998111102234,0.487800484379046,-5.28840459182604,2.13489087025493e-07,2.03622755207027e-05,5.34218099576365
"CASC20",0.22398496960802,0.341270502787518,2.98146237437224,0.00306200315483023,0.0304612476487001,-3.75584380484102
"AC009410.1",0.223808285223944,0.119539099315002,4.28021324639748,2.39126355028507e-05,0.000822185565293536,0.798544456221167
"BRWD1-AS2",-0.22269304721424,1.23989427562114,-3.58307476073128,0.00038581526560558,0.00692171446753816,-1.83478949974365
"AP003555.1",-0.222615547717678,0.61190725536712,-3.17138033010783,0.00164610684261473,0.0193925859853607,-3.18531986387936
"AL691432.2",-0.22243548700955,2.32774501659172,-3.20067769521954,0.00149171634125573,0.0179774998496678,-3.09433876083524
"AC023043.1",-0.222285234343015,1.39652356211879,-3.56508205244612,0.000412304744427196,0.00723547681436583,-1.89703292358582
"AP001972.4",0.222025922337841,0.179385897608206,3.57232643709778,0.000401440510739813,0.00710389801080663,-1.87200704528041
"BX255925.4",0.221901466050387,0.5344655046943,3.01227365947119,0.00277450477298909,0.0282329021057817,-3.66555941990085
"AL359541.1",-0.221489561211096,0.407481784580803,-5.41305673296722,1.12741229152276e-07,1.23590742243424e-05,5.96162834198339
"HULC",-0.221286922833126,0.892949094895658,-3.60574822659422,0.000354706741101355,0.00652859003399155,-1.75593795425484
"MIR100HG",-0.221269086209545,0.451605875595044,-6.13550100651293,2.21854970105151e-09,5.42805160190603e-07,9.78881570198352
"AC131235.2",-0.221262461964686,1.15431592685963,-3.67895072182984,0.000269595719702347,0.00532016904877299,-1.49820475961928
"AC104532.2",-0.220775629398515,1.51277642777247,-3.06544991564007,0.00233589896492332,0.0251144697042088,-3.50766463370779
"AL138756.1",0.220622931160109,1.0447909571782,3.69980834507499,0.000249117262914664,0.00501861292664123,-1.4238883288444
"FMR1-IT1",-0.220339156450386,0.793455564206807,-3.19973389315428,0.00149647365035763,0.0180067485141393,-3.09728200775393
"LINC01011",0.219950214189078,0.886147573895543,5.01149058088475,8.45013035445742e-07,5.91929878190664e-05,4.01060287189633
"AL359715.1",-0.219885745188873,0.463063648369873,-6.90457387298202,2.25513732726894e-11,1.41004549477609e-08,14.2851586137309
"FZD4-DT",-0.219476978239499,1.07174145989008,-3.37012843500596,0.000831912657197487,0.0117811903334475,-2.55264979709276
"CLDN10-AS1",0.219344609102211,0.130554244090762,3.67290280111249,0.00027582377336653,0.0054081962159974,-1.51968078618327
"LINC01139",0.219254108330865,0.391136865824485,2.82074738555475,0.00505401633742772,0.0431572603988137,-4.21241384461097
"AC090589.3",-0.218900474758228,1.28591194178916,-3.15334551092552,0.00174835391613853,0.0201610046531766,-3.24093222386067
"LINC01948",0.218804408866961,0.507431674519863,4.00852328830811,7.41537437536397e-05,0.00198393581941196,-0.278642190666299
"TIPARP-AS1",-0.218665147472082,2.09456287808681,-2.82417758022653,0.00500140552991632,0.0428597989880163,-4.20292161798909
"LINC02478",0.218609264644538,0.441778820250286,3.06438117199629,0.00234404720729607,0.0251571550880943,-3.51086387188967
"AL731684.1",0.218598628440947,0.144191543604597,3.97486478081372,8.49539777538151e-05,0.00221326088339492,-0.407600981515245
"AC080037.2",0.218595931537855,0.190598165385473,3.88350806783024,0.000122293308869534,0.00293725916910836,-0.752591706518933
"AC025048.4",0.218471898133231,0.473397489293661,5.52377283056033,6.33152528885193e-08,7.91768962417765e-06,6.5221028162676
