"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NFE2L1",-0.248528486407943,6.80847910630888,-2.90885560099901,0.00384857954737009,0.0102110419489402,-2.5519867693285
"LRFN4",0.248514968269947,1.05959373547382,2.73865840934562,0.00647012901890326,0.0159110604213018,-3.01619020477371
"COX6C",0.248348504778742,7.23954157608932,2.48044503544776,0.0135698765229709,0.0296927841314758,-3.66907245564572
"CCDC68",0.248272364993479,1.86690291253518,2.47822881141773,0.0136530308571388,0.0298434139758009,-3.6744063200391
"GAS2L1",0.248063904309559,3.74143067518108,3.50312774620546,0.000516643898263508,0.00179139021522636,-0.7235519850376
"NAA40",0.247972797427102,2.73397881780071,4.02925941375295,6.80531471415865e-05,0.000315964280839738,1.15838021438517
"TMED9",0.247683619547894,7.58765877139426,4.08101638225058,5.50595220560781e-05,0.000265553125752247,1.35655396768765
"SLC35A5",-0.247655313786717,3.48204925393883,-4.83172791041444,1.99293821287113e-06,1.55755499129638e-05,4.48595043320689
"CHRNE",-0.247612280288394,1.14509851265153,-3.2918291083552,0.00109205957717934,0.00343701847905476,-1.41029570290768
"ZCCHC14",-0.247527478409364,3.72471651521111,-3.58580329224058,0.000381537638630648,0.00138815112065488,-0.443981720544593
"HSD17B1",0.247402803068481,0.937067955274911,2.92031029289052,0.00371303157024771,0.00992975800810342,-2.51978472477593
"LMO2",-0.247332906896959,3.16859476413961,-2.85203233700315,0.00459013281818696,0.0118029964757512,-2.70994455217562
"IDH3A",-0.247230929488464,2.01910028249953,-3.29837248601438,0.00106764593828222,0.0033685582593021,-1.38963122431513
"MRPS22",-0.247150155952874,3.43020596641396,-4.54107436956851,7.60317745917504e-06,4.85473942052532e-05,3.21843339406873
"DIP2C",-0.247075584428723,2.83729412924751,-2.50412586043263,0.0127090126000569,0.0281264480020899,-3.61179139490126
"CBX7",-0.247061409598386,3.15049742813286,-3.1173141813413,0.00196915412506691,0.00575763543090216,-1.94712462830718
"HCFC2",-0.247053371478192,2.54609200994558,-4.46983046576555,1.04482087465169e-05,6.31817351248766e-05,2.9184213425064
"CYTH2",0.246960450178165,3.49654096410208,4.0137647611683,7.24783120206293e-05,0.000333368253690032,1.09950174765743
"RBBP9",-0.246879603963135,4.30683055951961,-2.96761843439452,0.00319815363123241,0.00872404420374455,-2.38551160149063
"CALU",0.246500525345325,5.2903095886808,3.090006840603,0.00215437550493163,0.00622931252968962,-2.02862151431995
"THOC6",0.246388200867999,4.66247947404016,3.72684732681873,0.000224472519163224,0.00087470856883277,0.04695208951859
"RWDD3",-0.246308177212049,1.62753825629574,-4.51566360695868,8.51994319133453e-06,5.35401705143471e-05,3.11094113085347
"GPATCH3",0.24622008891757,4.16754674222931,3.70382728545181,0.000245052332540644,0.000946937627922348,-0.0343737054707782
"WIPF1",0.246139172849025,2.48148437490336,2.70816090448494,0.00708271153058088,0.0171648929801539,-3.09653724012793
"FUBP1",0.246134777965816,3.92320104699944,4.04625020108097,6.34961400847399e-05,0.000298980413419902,1.22318212972313
"IGHMBP2",-0.246128589927479,2.55883289404766,-3.21632842775446,0.00141383427483301,0.00431291540033474,-1.64593361691325
"IGF1R",0.246084808011141,0.882406768313004,2.84712944601324,0.00465984737403141,0.0119601315026309,-2.72343410855642
"PNPLA2",-0.245788484138114,5.37169202809533,-3.219810049306,0.00139724682230082,0.00426956440130689,-1.63518091960274
"SLC25A16",-0.24569992209965,3.24527704157253,-3.57238811821808,0.000400931561887663,0.00144366877462014,-0.489758760050486
"HERC2",-0.245622999627432,2.5170928982811,-5.56215054492878,5.14535517481319e-08,7.04550358009314e-07,7.97134879632481
"MYLIP",0.245601561517196,2.72852780767499,3.07526725933038,0.00226089174313472,0.00648334809009643,-2.07232817088363
"UBE2I",0.245560005227244,3.16348420446613,4.17037700306616,3.79929915887702e-05,0.00019472867661878,1.70412960725729
"ERP29",0.245512728713251,7.46364430166635,4.5383871147594,7.69545650377222e-06,4.89492080739562e-05,3.20704036041785
"TRMT61A",0.245490170967596,4.2543259585851,3.53730289568033,0.000456114806428519,0.00160962394024859,-0.60872505797329
"ATP8A1",-0.245060044975024,0.997403789041096,-3.79500527038263,0.000172678395190012,0.000694628623969855,0.290474559691369
"RSAD1",-0.24505599602323,5.08583186768249,-4.0370704698507,6.59208846359733e-05,0.000308828850906849,1.18814021149654
"LYRM1",-0.245048448107183,4.71573571447551,-3.17919482924276,0.00160244996915885,0.00481890742618666,-1.75993383945944
"ATXN3",-0.244972968312229,2.07219274022143,-5.29493335442762,2.05616743069888e-07,2.31462322969481e-06,6.64748024603171
"NDUFAF1",-0.244925240772753,3.95218285054982,-3.4185507838828,0.000700286448379343,0.00233868189548872,-1.00324309691761
"GCHFR",-0.244716738258733,1.18044634508538,-3.40463021826107,0.000735805985929156,0.00243680941884958,-1.04866396457355
"GTF2A1",-0.244688098363886,3.51516374863577,-4.73150792471128,3.18643786608155e-06,2.31259402656693e-05,4.04104801491387
"IMPDH2",0.244498254857535,5.51790421244136,2.94683469844749,0.00341572698592227,0.00925097347697493,-2.44475465146316
"SCARF1",-0.244471749760609,2.50651172550572,-4.1715511669359,3.78065732437619e-05,0.000194011701095219,1.70874216091113
"PTDSS1",0.24441690697667,5.09118304707074,3.09630109032937,0.00211031345581069,0.00611462957192682,-2.00989704842957
"SH2D3C",-0.244352714216887,2.90347253312066,-3.24958511537021,0.00126257540705861,0.00390527311552735,-1.54277472042588
"HS6ST1",-0.244153076182584,4.8983533967949,-2.33771093481189,0.0199394739490793,0.0410860571439023,-4.0031690176267
"IL12RB1",0.24412804436955,1.22126437667855,3.29847752316089,0.00106725820676867,0.0033685582593021,-1.38929919403783
"ETV6",0.244040740262922,3.00970185634453,4.25707148339453,2.63425136034742e-05,0.00014181421622942,2.04786165758964
"AHNAK",-0.244020633988699,5.64828499697504,-2.64571967861669,0.00850263740014976,0.020036569561951,-3.2583444415741
"FDXR",-0.243940381305807,4.31944190918371,-2.26655200259805,0.0239996253920223,0.0480380481964342,-4.16255658949508
"MYO6",0.243927580307747,3.29016752514543,2.93086239749295,0.00359203531690537,0.00965945904794385,-2.49001326899255
"RANBP1",0.243888761296902,4.84520987274911,3.69367200750832,0.000254684967434098,0.000981885318276905,-0.070102098649194
"MED8",0.243884599716336,5.10587414288234,4.59637485899411,5.92402940883408e-06,3.92604788064888e-05,3.45422194707796
"TRMT112",0.243674677221036,7.82417206180146,4.33837212473101,1.8581419498353e-05,0.00010469625486268,2.37601362105556
"NEK9",-0.243586872972143,3.65401547492212,-5.42752942217073,1.04100264540672e-07,1.28797048368644e-06,7.29748444344886
"TNKS",-0.243584769743727,2.32733647499718,-4.23514323452846,2.89160375391744e-05,0.000153453687532333,1.96031392510633
"CXorf21",0.243399889389664,0.97872221598799,4.16487404033912,3.88784163207915e-05,0.00019852556457478,1.68252762975511
"NEK1",-0.243280717214336,1.57658849709889,-5.06403489956169,6.51388627689181e-07,6.02709508747856e-06,5.54856668486058
"TBCCD1",-0.243142317880578,2.83026889610433,-3.96556369276522,8.80576449348113e-05,0.000393311569957896,0.917669085727492
