,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0.0,0.0,0.98476094,0.0,1.3109527,3.2585838,0.0,1.7466468,1.7885109,0.0,0.0,3.3704412,0.0,1.6962197,0.0,0.0,1.2148001,2.1757047,0.9263349,3.1913707,0.0,0.46551704,0.0,0.0,0.0,0.0,1.2637421,2.092353,0.0,0.0,3.1685452,0.0,5.551541,2.9246778,0.0,0.0,0.5307062,0.0,0.0,0.0,0.63643587,0.0,0.0,0.0,0.0,2.8230147,4.082699,3.245243,4.5882726,0.0,0.0,0.0,1.6488657,3.0167444,0.0,0.0,1.636336,0.0,4.899505,0.0,0.0,0.48788154,0.9672259,0.0,1.5601121,0.0,0.0,1.0256613,0.0,0.0,0.6444137,0.3767928,0.2373237,1.0799128,0.0,0.0,1.6022325,1.1446558,1.1329333,1.0426108
11,0.0,0.0,0.2030591,0.0,1.1418443,1.3312352,0.0,2.4874547,0.7394168,0.0,0.0,0.35135233,0.0,1.8619353,0.0,0.0,0.059459835,2.0226264,0.22892362,1.9190034,0.0,0.0,0.66824716,0.0,0.0,0.0,0.0,0.6076441,0.0,0.0,0.0,0.0,2.1877608,0.86957085,0.0,0.0,0.39112037,0.0,0.0,0.24944207,2.4400086,0.0,0.0,0.0,0.0,3.037721,3.4263802,4.210973,2.689616,0.0,0.0,0.0,2.1958368,2.237634,0.0,0.0,3.2794254,0.0,3.0607367,0.0,0.0,0.23654792,1.152037,0.0,0.67437744,0.0,0.0,0.36214438,0.0,0.6045555,1.0406048,0.74255383,0.5467293,1.1247982,0.0,0.0,0.6809907,0.98624843,1.502186,0.7538181
12,0.0,0.0,1.6565434,0.0,1.0742939,1.1942247,0.0,3.0215054,2.1643243,0.0,0.0,2.0575318,0.0,1.159705,0.0,0.0,1.126085,3.9906793,1.5810407,2.3374445,0.0,0.0,5.406216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5950205,2.8806472,0.0,0.0,2.4671893,2.5704753,1.4388316,4.1574845,1.1335316,0.0,0.0,0.0,0.0,1.0403206,3.4959297,1.6404169,2.2954235,0.0,0.9272864,0.0,1.41866,1.8991053,0.0,0.0,3.416232,0.0,2.2694156,0.0,0.0,2.5596058,1.8912528,0.0,1.7150528,0.0,0.0,0.59021914,0.0,3.1879196,2.2874024,2.6098268,2.2048182,2.8644106,1.1423435,0.0,2.3812811,3.4580817,4.730888,2.6967633
13,0.0,0.0,1.5217135,0.0,1.7479501,2.2181263,0.0,2.1706853,1.1105224,0.0,0.0,1.412558,0.0,1.4088601,0.0,0.0,1.0865921,3.210528,1.8932974,2.5820324,0.0,0.0,2.0751061,0.0,0.0,0.0,0.0,0.28417295,0.0,0.0,0.17712285,0.0,5.489221,2.509457,0.0,0.0,1.3125635,0.0,1.7969654,1.5041449,1.9240551,0.0,0.0,0.0,0.0,1.4209175,2.753163,3.4511054,0.79393667,0.0,0.1146525,0.0,1.2249551,2.2429361,0.0,0.0,3.1987467,0.0,1.8089789,0.0,0.0,0.49467015,1.6305907,0.0,1.7947549,0.0,0.0,1.4844179,0.0,0.17110011,1.5795025,0.74073344,0.18615389,1.7827325,0.0,0.0,1.2271745,1.3523002,2.1543539,1.4016209
14,0.0,0.0,1.2053428,0.0,1.4944297,1.891872,0.0,3.5430136,2.3280725,0.0,0.0,1.8320156,0.0,1.8015496,0.0,0.0,0.35896817,3.725189,0.9587213,3.3492548,0.0,0.0,3.3551438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4613824,2.7439742,0.0,0.0,1.188645,0.33849055,1.5150602,1.561516,1.6460867,0.0,0.0,0.0,0.0,2.8442247,5.372188,3.3290749,2.5749557,0.0,0.0,0.0,1.9110492,3.0107253,0.0,0.0,3.6818573,0.0,4.1732087,0.0,0.0,0.41520065,1.6984512,0.0,1.2863951,0.0,0.0,1.0904889,0.0,0.6067371,1.6779974,0.9037187,0.4780978,1.7126915,0.0,0.0,0.69504607,1.1212428,2.258137,1.1762853
15,0.0,0.0,0.8802098,0.0,0.89063084,0.8385441,0.0,2.2725284,0.7811747,0.0,0.0,0.6935186,0.0,1.4756263,0.0,0.0,1.0898126,2.859668,1.1910537,1.2006218,0.0,0.0,3.309934,0.0,0.0,0.0,0.0,0.16586217,0.0,0.0,0.0,0.0,4.9749193,2.5814989,0.0,0.0,0.24304652,0.46689683,0.158905,1.5365711,2.715049,0.0,0.0,0.0,0.0,2.5708268,3.5554035,3.6520212,4.3802085,0.0,0.0,0.0,3.4114387,2.160173,0.0,0.0,4.5352945,0.0,3.0748365,0.0,0.0,0.2542775,1.3762405,0.0,1.6975238,0.0,0.0,1.6129924,0.0,0.22314623,1.2023607,0.57035553,0.0927455,1.6298037,0.0,0.0,0.19597638,0.2532168,2.1865537,1.7838147
16,0.0,0.0,0.51107377,0.0,1.8355953,1.8013893,0.0,1.930071,1.3056245,0.0,0.0,0.44159025,0.0,2.7104712,0.0,0.0,1.2287521,2.3897982,1.6921991,1.9255397,0.0,0.0,4.400677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022893041,0.0,6.6167216,3.9332244,0.0,0.0,0.0,0.6821734,0.047769926,2.2435162,3.013593,0.0,0.0,0.0,0.0,2.8164296,2.462242,4.8740005,2.6309466,0.0,0.0,0.0,1.671824,2.2810419,0.0,0.0,4.156839,0.0,2.3990018,0.0,0.0,0.9567875,1.1141117,0.0,2.3452873,0.0,0.0,2.0632627,0.0,0.62167346,1.133181,0.7990141,0.20328532,1.8999289,0.0,0.0,0.39292216,0.41531986,2.6032774,2.4145396
17,0.0,0.0,1.6565984,0.0,1.3933572,0.99079084,0.0,3.6058013,4.0080733,0.0,0.0,2.2669554,0.0,1.7419839,0.0,0.0,1.0211214,4.4250717,1.9747647,3.162811,0.0,0.0,4.4876957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7728477,3.3674216,0.0,0.0,1.8927826,0.51880866,3.038121,3.1145427,1.0224288,0.0,0.0,0.0,0.0,0.47421753,2.540262,1.3281497,2.3796747,0.0,1.5354409,0.0,1.3604829,1.0282063,0.0,0.0,3.2749267,0.0,1.3877832,0.0,0.0,1.1698551,1.7461417,0.0,0.8733165,0.0,0.0,0.370923,0.0,1.8309441,1.919681,1.5912039,1.346415,1.8216861,0.1567979,0.0,1.1897513,2.0531275,2.749441,1.002677
18,0.0,0.0,1.8125616,0.0,1.7972512,2.1951575,0.0,1.71363,2.330388,0.0,0.0,2.4611914,0.0,1.7408853,0.0,0.0,2.3778896,3.5546985,2.968447,2.6121752,0.0,0.0,3.803675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.224715,2.8535106,0.0,0.0,3.4662633,2.019097,3.3718977,6.396707,1.1432865,0.0,0.0,0.0,0.0,0.60950947,1.0453401,0.46687138,1.755351,0.0,0.0,0.0,0.37772027,2.4081511,0.08432612,0.0,1.5217534,0.0,1.5736451,0.0,0.0,3.042177,1.003228,0.0,2.281113,0.0,0.0,0.79828167,0.0,3.2736235,1.6570104,2.5552092,2.174142,2.9954698,1.6495465,0.0,2.372638,3.2599082,4.7989717,3.709205
19,0.0,0.0,1.7208514,0.0,1.6097506,1.7214428,0.0,3.078662,3.3522015,0.0,0.0,2.4996336,0.0,1.4115622,0.0,0.0,0.84918666,3.9390569,1.904224,3.499159,0.0,0.0,3.1968112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8845067,3.1068258,0.0,0.0,2.2385533,0.0,4.246634,3.4614794,1.4339647,0.0,0.0,0.0,0.0,1.4045526,3.0508287,1.9558839,1.7985103,0.0,0.17161052,0.0,1.7479361,1.7197441,0.112721965,0.0,3.2526302,0.0,2.220329,0.0,0.0,0.82949156,1.7775292,0.0,1.0766928,0.0,0.0,0.71518385,0.0,1.1767988,1.7984563,1.2399042,0.9229968,1.6945243,0.0,0.0,1.1779578,1.7335504,2.3468602,0.87249047
20,0.0,0.0,1.8656605,0.0,1.497574,1.62333,0.0,2.6881437,2.4905024,0.0,0.0,1.9340845,0.0,0.76496863,0.0,0.0,0.56491745,3.6158857,1.8507771,3.1571138,0.0,0.0,4.2257648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9267573,2.1310067,0.0,0.0,1.2383001,0.40000147,2.0058699,3.266413,1.7445252,0.0,0.0,0.0,0.0,0.7505863,2.3781781,2.7004797,3.0349357,0.0,1.4394785,0.0,1.5546778,2.4217498,0.0,0.0,4.309978,0.0,2.228256,0.0,0.0,0.61360496,1.9606014,0.0,1.0602832,0.0,0.0,0.8922198,0.0,1.2185552,2.2961924,1.4602623,0.6519235,2.1000907,0.0,0.0,0.4898624,1.6739397,3.0657375,1.3221971
21,0.0,0.0,1.8464696,0.0,1.7836167,2.0406358,0.0,2.4380658,3.599323,0.0,0.0,2.8898716,0.0,1.7734298,0.0,0.0,1.8208683,3.9537644,2.6852496,3.3045404,0.0,0.0,6.275483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8757434,3.5619676,0.0,0.0,4.575284,2.438819,4.569467,6.040473,0.8572722,0.0,0.0,0.0,0.0,1.169645,3.8576994,1.1717119,1.6237407,0.0,0.75991607,0.0,0.6399431,1.8492166,0.051446993,0.0,2.8601217,0.0,2.2304702,0.0,0.0,2.6603222,1.3249356,0.0,1.8488457,0.0,0.0,0.55025005,0.0,3.0674257,1.7177645,2.4132326,2.1446834,2.6718965,1.3502,0.0,2.3807557,3.189756,4.379707,2.9733846
22,0.0,0.0,0.0,0.0,1.0995648,1.1155859,0.0,2.5592666,2.4283242,0.0,0.0,1.1104097,0.0,3.3887267,0.0,0.0,1.9695748,2.8339128,1.2089375,1.5746758,0.0,0.0,0.025446378,0.0,0.0,0.0,0.0,0.95089096,0.0,0.0,0.0,0.0,3.388501,0.90596354,0.0,0.0,0.59110254,0.0,0.31729126,0.0039659142,2.0309906,0.0,0.0,0.0,0.0,2.500041,3.972131,4.4386125,3.6976643,0.0,0.0,0.0,2.6610298,2.6933174,0.0,0.0,3.6886816,0.0,3.7228668,0.0,0.0,0.20106602,1.4967929,0.0,0.97667664,0.0,0.0,0.7472887,0.0,0.40329313,1.4560761,0.744974,0.3668455,1.4112028,0.0,0.0,0.7755257,1.1747583,1.7879314,0.8451395
23,0.0,0.0,1.3480039,0.0,2.0540748,2.781439,0.0,2.0889382,1.5799351,0.0,0.0,1.6591293,0.0,1.4757088,0.0,0.0,0.56602895,2.7641845,1.659098,3.4312913,0.0,0.0,1.3710848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0354757,1.9917291,0.0,0.0,1.428273,0.0,2.8776016,1.9833438,1.9132955,0.0,0.0,0.0,0.0,1.1946157,2.7918618,3.4781866,1.3872796,0.0,0.01865473,0.0,1.4606903,2.8346684,0.0,0.0,3.3168964,0.0,2.2169583,0.0,0.0,0.55490816,1.5866232,0.0,1.8182902,0.0,0.0,1.3536175,0.0,0.31489813,1.3172663,0.8052074,0.4560501,1.8761908,0.0,0.0,1.427788,1.2810819,2.4599216,1.9105612
24,0.0,0.0,0.79939705,0.0,1.9279388,2.9528353,0.0,1.3024584,1.7377706,0.0,0.0,2.2110925,0.0,2.0518699,0.0,0.0,1.2366104,2.0168447,1.6090723,2.9287486,0.0,0.0,3.4471834,0.16628994,0.0,0.0,0.0,0.0,0.0,0.0,2.58669,0.0,3.7272472,4.9681087,0.0,0.0,1.2018988,2.4402483,2.1085522,5.20951,1.470653,0.0,0.0,0.0,0.0,2.2661135,2.1825008,1.7257539,2.7420142,0.0,0.0,0.0,0.70824766,3.1276662,0.0,0.0,2.0016,0.0,3.4203942,0.0,0.0,2.4872177,1.5228183,0.0,2.290486,0.0,0.0,1.3666335,0.0,2.2243862,1.5892364,1.7213535,1.6295891,2.0472105,0.711394,0.0,2.398291,2.4738486,2.977053,1.6833616
25,0.0,0.0,1.915138,0.0,1.1441748,1.6990093,0.0,1.2289077,3.7881534,0.0,0.0,3.5100193,0.0,1.1361793,0.0,0.0,2.733186,3.3939013,2.9483125,2.4655168,0.0,0.0,4.7913322,0.0,0.0,0.0,0.0,0.47441202,0.0,0.0,0.0,0.0,7.185314,0.0,0.0,0.0,1.1777748,0.0,3.445781,3.0169923,1.5719228,0.0,0.0,0.0,0.0,1.0445479,2.8575022,0.8936064,4.3337803,0.0,0.0,0.0,2.328777,2.7361505,0.2857214,0.0,3.4857798,0.0,2.867016,0.0,0.0,0.2584356,1.8520771,0.0,0.9359735,0.0,0.0,0.65783453,0.0,0.86008584,1.7335359,1.1553981,0.7576332,1.917498,0.0,0.0,0.72858405,1.2928795,2.8441164,1.6013054
26,0.0,0.0,1.3097328,0.0,0.639318,2.6577213,0.0,2.218162,3.332744,0.0,0.0,3.9367757,0.0,0.9929922,0.0,0.0,0.1668581,1.5943527,0.5194399,3.8248546,0.0,0.0,1.0180987,0.0,0.0,0.0,0.06267168,2.3787544,0.0,0.0,0.0,0.0,3.6058784,0.0,0.0,0.0,0.639861,0.0,0.73742235,0.0,0.78168184,0.0,0.0,0.0,0.0,3.27229,3.7410774,1.3882295,2.8315272,0.0,0.0,0.0,1.071933,2.166787,0.4388737,0.0,1.5951141,0.0,4.27998,0.0,0.0,0.4164378,1.5576195,0.0,0.861397,0.0,0.0,0.51453686,0.0,0.6088337,1.6201679,0.9279089,0.53998417,1.4110812,0.0,0.0,1.2069807,1.7494081,1.7539141,0.53805333
27,0.0,0.0,2.1312454,0.0,1.6171371,2.1832423,0.0,2.2207215,3.108262,0.0,0.0,3.104484,0.0,0.8576202,0.0,0.0,1.3892156,3.7716777,2.436454,3.4435241,0.0,0.0,3.8874037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17260903,0.0,5.656631,2.9701695,0.0,0.0,3.1291237,0.9926469,4.275621,3.8157651,1.0400543,0.0,0.0,0.0,0.0,1.0807648,2.9332333,2.1266193,3.1755621,0.0,0.3098632,0.0,1.1905589,2.4787314,0.0,0.0,2.947846,0.0,2.7827783,0.0,0.0,0.6619693,1.8600713,0.0,1.2201505,0.0,0.0,0.97875535,0.0,0.85500777,2.0708606,1.1372694,0.57732004,1.8055224,0.0,0.0,0.99913585,1.7495565,2.3221695,0.8116074
28,0.0,0.0,0.6776256,0.0,0.7100804,3.7959719,0.0,0.9595375,1.1451035,0.0,0.0,3.150582,0.0,1.6213329,0.0,0.0,0.53829944,0.0,0.09052617,3.211086,0.0,1.8237711,0.0,0.0,0.0,0.0,2.96271,1.5430663,0.0,0.0,3.7755866,0.0,1.5195695,1.3717408,1.5466717,0.0,0.08093202,0.0,0.0,0.0,1.3330345,0.0,0.0,0.0,0.0,3.9381948,4.811472,2.7194767,5.729076,0.0,0.0,0.0,3.214692,2.9705613,0.13860618,0.0,2.736401,0.0,5.8463936,0.0,0.0,0.24182513,0.6406119,0.0,0.8451988,0.0,0.0,0.35734722,0.0,0.23653306,0.22176221,0.31766653,0.46953595,0.654979,0.0,0.0,1.0355861,0.62471366,0.73498,0.73862374
29,0.0,0.0,0.77348965,0.0,2.1035557,2.322297,0.0,2.8505352,2.3755157,0.0,0.0,1.0048099,0.0,1.944012,0.0,0.0,0.0,2.4743986,0.9196602,3.916046,0.0,0.0,2.7152374,0.0,0.0,0.0,0.0,0.13161579,0.0,0.0,0.57803524,0.0,3.0650556,1.7252507,0.0,0.0,1.3214109,0.7914886,0.99858975,0.7580471,1.2844818,0.0,0.0,0.0,0.0,2.0062368,3.6397974,2.91256,0.967388,0.0,0.0,0.0,1.3755152,2.0801625,0.0,0.0,2.1347103,0.0,2.6815252,0.0,0.0,1.3375611,1.2800257,0.0,1.1092365,0.0,0.0,0.38341162,0.0,1.6906185,1.6453501,1.5610622,1.1700213,1.8491173,0.57192,0.0,1.4602659,2.3077512,2.6583807,1.3631896
30,0.0,0.0,1.8316066,0.0,1.2026802,1.9779485,0.0,2.3381488,2.5673916,0.0,0.0,3.0899997,0.0,0.90006125,0.0,0.0,1.4365201,3.6703863,1.8437185,2.9184697,0.0,0.0,3.15576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147671,2.1100392,0.0,0.0,2.359446,0.79147005,2.8431413,2.9861753,0.34992623,0.0,0.0,0.0,0.0,0.5577631,3.648994,1.6985953,2.9036503,0.0,1.2260745,0.0,1.1045645,1.6483182,0.0,0.0,2.874185,0.0,2.3289602,0.0,0.0,0.70428085,1.7634658,0.0,1.5563015,0.0,0.0,1.2277646,0.0,0.79699975,1.9569329,1.2420709,0.44885972,2.1053445,0.0,0.0,1.0309039,1.7352338,2.8849294,1.6654254
31,0.0,0.0,2.0065792,0.0,1.2870872,1.23666,0.0,3.1468093,2.320313,0.0,0.0,2.0363612,0.0,1.2761997,0.0,0.0,1.4931886,4.519626,2.1792064,2.4136765,0.0,0.0,5.688999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4439845,3.1351607,0.0,0.0,2.677524,2.3922179,1.990131,4.1083474,1.8171868,0.0,0.0,0.0,0.0,1.3448099,2.972526,2.0557714,2.6295838,0.0,0.46705973,0.0,2.230744,1.89811,0.064397275,0.0,3.793191,0.0,2.1886904,0.0,0.0,1.649818,1.7420629,0.0,1.2423389,0.0,0.0,0.3751811,0.0,2.074881,1.8705766,1.7868732,1.7021618,2.1008964,0.572763,0.0,2.0911655,2.715478,3.1290882,1.4716907
32,0.0,0.0,1.5518014,0.0,2.1108096,2.6073945,0.0,1.4996796,3.60865,0.0,0.0,2.780297,0.0,1.942781,0.0,0.0,1.8541261,2.9819374,2.8715968,3.529044,0.0,0.0,2.8146265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008017,0.0,3.472658,3.104812,0.0,0.0,3.5453033,1.7429999,4.4682527,5.266804,1.2176533,0.0,0.0,0.0,0.0,1.7306482,2.1478007,0.45995378,2.2655005,0.0,0.0,0.0,1.0536596,1.047793,0.5421534,0.0,2.3431814,0.0,1.8664701,0.0,0.0,2.0743926,0.6845917,0.0,1.720964,0.0,0.0,0.66550326,0.0,2.260222,0.8929632,1.6617477,1.6000491,1.9541334,0.871482,0.0,1.5549052,1.8590335,3.0361392,2.4799647
33,0.0,0.0,0.9326391,0.0,2.4117599,3.7163963,0.0,0.7779448,2.0035877,0.0,0.0,2.3875227,0.0,1.8587797,0.0,0.0,0.9189855,1.5536345,1.8906542,3.7575579,0.0,0.0,1.0254517,0.06327988,0.0,0.0,0.0028422326,0.0,0.0,0.0,1.2943512,0.0,2.7224214,2.8722744,0.03714606,0.0,0.14563337,0.39878905,1.510708,3.1316607,3.218384,0.0,0.0,0.0,0.0,2.8789027,1.6153243,2.567534,0.99728906,0.0,0.0,0.0,1.1068376,3.9200726,0.106855616,0.0,0.8149333,0.0,2.0505998,0.0,0.0,0.8482371,1.3904959,0.0,2.2841532,0.0,0.0,1.4658083,0.0,0.3764642,0.64169675,0.7792555,0.78478974,1.9795651,0.0,0.0,2.1433818,1.1871407,2.8849313,2.995589
