,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,2.0425043,0.0,0.0,0.0,2.1264584,0.0,0.66839767,2.572023,0.0,0.77195215,0.0,2.6066794,1.5654142,0.9041285,2.5390475,0.0,1.5068517,1.0760428,0.0,0.6996221,0.0,0.00917536,12.304717,4.195962,5.374932,0.0,0.0,7.218348,0.0,0.0,0.6702047,0.0,2.9820685,2.7041252,0.0,4.030955,0.0,2.976302,0.0,0.5146953,5.462042,1.96692,0.0,0.0,5.901199,3.966459,10.288597,0.0,0.0,0.0,5.5863853,0.0,0.0,3.7502556,0.0,4.4047885,0.0,3.0841782,0.0,1.0061129,0.0,1.8405126,1.3078637,2.0123346,0.0,0.0,1.3024915,0.0,0.0,3.4089437,0.0,0.0,0.0,0.81373334,0.0,1.4670318,4.359904,0.0,1.4875349,0.0
1,3.2427745,0.0,0.0,0.0,2.9015412,0.0,1.4845071,3.2206447,0.0,1.4027079,0.0,3.1454463,1.2883321,2.553618,3.9092255,0.0,1.9682262,2.144452,0.0,1.5705259,0.0,0.0,19.725054,5.810798,3.8648334,0.0,0.0,10.745988,0.0,0.0,0.06733143,0.0,5.077772,6.5855556,0.0,3.639985,0.0,7.4721427,0.0,4.3090644,4.1563973,1.312787,0.0,0.0,2.8961387,4.3446326,7.6286054,0.0,0.0,0.0,3.0470014,0.0,0.0,3.6425796,0.0,2.0203047,0.0,2.2380843,0.0,1.1363733,0.0,2.2521455,0.0,1.2431334,0.0,0.0,1.6989435,0.0,0.0,3.4919798,0.0,0.0,0.0,0.32197213,0.0,1.5230504,4.793907,0.0,1.6959374,0.0
2,3.251135,0.0,0.0,0.0,3.136151,0.0,1.4176254,3.3095238,0.0,0.68178606,0.0,3.7159991,2.1720843,1.9511852,3.383972,0.0,2.5290442,2.1894708,0.0,1.4600117,0.0,0.0,20.253025,6.2206993,6.370362,0.0,0.0,9.109699,0.0,0.0,2.061564,0.0,0.9772291,4.1262712,0.0,4.1964235,0.0,6.472794,0.0,6.473015,3.4278932,1.6026496,0.0,0.0,1.1309924,4.401495,5.794823,0.0,0.44744664,0.0,1.5790802,0.0,0.0,2.735087,0.0,0.074023366,0.0,0.9122279,0.0,1.8976473,0.0,2.6050785,2.7064745,3.5618427,0.0,0.0,1.829491,0.0,0.0,5.188099,0.0,0.0,0.0,1.5854145,0.0,2.1934795,6.4672256,0.0,2.278801,0.0
3,2.6044672,0.0,0.0,0.0,2.494662,0.0,1.6987777,2.5633645,0.0,2.2481606,0.0,1.9070286,0.926885,3.0742865,3.4775107,0.0,1.1052756,1.8429193,0.0,1.4822817,0.0,0.0,10.618136,6.075334,4.311825,0.0,0.0,5.903145,0.0,0.0,0.6104734,0.0,0.30111715,4.7267036,0.0,5.9349685,0.0,2.3062565,0.0,4.1941333,4.37654,0.0,0.0,0.0,5.0564656,4.1292973,8.992043,0.0,0.0,0.0,4.089296,0.0,0.0,6.6029468,0.0,5.3464556,0.0,5.366203,0.0,1.3888861,0.0,1.5011951,1.3160933,1.6138543,0.0,0.0,0.8829986,0.0,0.0,3.3302073,0.0,0.0,0.0,0.8564714,0.0,0.8569726,4.4661617,0.0,1.5881051,0.0
4,2.898562,0.0,0.0,0.0,2.871275,0.0,1.0134726,3.3398058,0.0,0.838987,0.0,3.439744,2.0418806,1.3551664,3.3242688,0.0,2.178353,1.6750674,0.0,1.0567894,0.0,0.0,19.13926,6.087573,5.0174055,0.0,0.0,10.174397,0.0,0.0,0.3380591,0.0,2.2043135,4.639155,0.0,2.783827,0.0,5.658068,0.0,4.3876534,5.482364,1.1561307,0.0,0.0,5.4853663,4.5684443,10.454258,0.0,0.0,0.0,5.123659,0.0,0.0,5.350515,0.0,4.7475705,0.0,4.093904,0.0,1.2673563,0.0,2.3601604,0.9721086,1.9927372,0.0,0.0,1.2465461,0.0,0.0,3.4811072,0.0,0.0,0.0,0.4249459,0.0,1.2727201,5.0225925,0.0,2.6764207,0.0
5,2.1545415,0.0,0.0,0.0,2.6529925,0.0,0.74715,3.3928046,0.0,1.4334356,0.0,2.8760722,2.4881582,0.6580881,2.8503954,0.0,1.5895302,0.90163803,0.0,0.39694008,0.0,0.0,14.848023,7.5938826,9.634175,0.0,0.0,7.6228538,0.0,0.0,3.2962325,0.0,3.6927834,5.8040323,0.0,12.335529,0.0,3.4540188,0.0,2.2850268,3.4224827,2.1820526,0.0,0.0,3.5933833,2.3047094,6.345261,0.0,0.0,0.0,3.761644,0.0,0.0,0.70931494,0.0,1.8018131,0.0,0.65841097,0.0,0.43669996,0.0,1.5511507,3.352653,3.2429857,0.0,0.0,1.0830307,0.0,0.0,4.701211,0.0,0.0,0.0,1.9795667,0.0,1.4825323,5.5521207,0.0,1.3691387,0.0
6,2.5936518,0.0,0.0,0.0,2.6764233,0.0,1.116436,2.8242366,0.0,0.7887927,0.0,2.9993186,2.0574236,1.4684149,2.7657645,0.0,1.9898939,1.6426523,0.0,1.0879498,0.0,0.0,18.780203,4.6828766,7.192133,0.0,0.0,8.852071,0.0,0.0,2.3107316,0.0,3.8505752,3.246732,0.0,4.728586,0.0,6.2677617,0.0,2.7257288,5.389957,0.9132097,0.0,0.0,1.144825,7.8486934,9.299581,0.0,0.665274,0.0,1.5568682,0.0,0.0,6.8261843,0.0,0.9053508,0.0,3.3447359,0.0,2.327163,0.0,2.160062,0.6575147,1.6425453,0.0,0.0,1.385716,0.0,0.0,3.5095074,0.0,0.0,0.0,0.4711755,0.0,1.3052719,4.8966436,0.0,2.0856056,0.0
7,1.3932799,0.0,0.0,0.0,1.6489692,0.0,0.9584083,1.8694129,0.0,2.388723,0.0,0.76036763,0.78034264,1.8370663,2.3060384,0.0,0.17234968,0.6699213,0.0,0.578351,0.0,0.60014355,9.304064,4.223233,4.236627,0.0,0.0,6.156849,0.0,0.0,0.23702282,0.0,3.4926093,3.8001952,0.0,5.2011976,0.0,2.3708353,0.0,0.34189713,3.7202659,0.0,0.0,0.0,3.221088,4.7700896,7.5955043,0.0,0.0,0.0,2.0072572,0.0,0.0,7.0429235,0.0,4.274841,0.0,5.701614,0.0,0.79555225,0.0,1.4937115,0.44856793,0.7873228,0.0,0.0,0.7132069,0.0,0.0,3.1088367,0.0,0.0,0.0,0.4714467,0.0,0.39359078,4.5470123,0.0,1.8085046,0.0
8,2.74588,0.0,0.0,0.0,3.031791,0.0,1.35939,3.6096234,0.0,2.5234,0.0,2.5489404,2.1917756,1.9037439,3.5869474,0.0,1.3670914,1.3420621,0.0,0.84579617,0.0,0.3656672,18.34245,7.5552316,6.799997,0.0,0.0,11.90745,0.0,0.0,0.0,0.0,5.9570155,7.107349,0.0,7.388589,0.0,4.5373745,0.0,0.53979266,5.2334166,0.8612009,0.0,0.0,4.0173216,5.342007,9.77597,0.0,0.0,0.0,3.8224697,0.0,0.0,5.7932606,0.0,3.599584,0.0,3.9739497,0.0,1.3113133,0.0,1.794136,0.57531226,1.4238067,0.0,0.0,0.95415103,0.0,0.0,2.3532658,0.0,0.0,0.0,0.15087996,0.0,1.0597975,3.4170406,0.0,1.8925292,0.0
9,3.4484577,0.0,0.0,0.0,3.3661027,0.0,1.840028,3.6577682,0.0,2.2353487,0.0,3.050199,1.842084,2.940523,4.1804833,0.0,1.8925363,2.1904428,0.0,1.5798218,0.0,0.0,26.811829,4.4225717,6.25326,0.0,0.0,11.483626,0.0,0.0,3.0627675,0.0,7.2797647,5.4594727,0.0,3.8528948,0.0,12.360807,0.0,6.4220634,2.4126244,1.1834575,0.0,0.0,0.9473102,2.9900978,4.352356,0.0,0.46144715,0.0,1.4741807,0.0,0.0,1.5746909,0.0,0.0909321,0.0,0.5655571,0.0,0.70335186,0.0,2.4389722,0.089664,1.553327,0.0,0.0,1.7186742,0.0,0.0,3.1751456,0.0,0.0,0.0,0.1288064,0.0,1.7179776,4.4232435,0.0,1.9823811,0.0
