"","RS","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts"
"TCGA-RC-A7SH",0.935396420575793,0.63422821438678,0.127633279725874,0.452997264590039,0.219942676953002,0.0677667261409138,1.6196030040488,0.393982705709423,1.7922933237531,1.98627698023468,3.87044080765608
"TCGA-KR-A7K8",0.940231180032943,2.17606161964519,2.68555896653636,2.24365010700674,0.89425792000172,0.427136091323183,3.191125702015,1.30892426327107,1.87735903634098,2.75656396260957,4.4464608236572
"TCGA-BD-A3EP",0.948330350715133,2.3704028409924,0.842134080105623,1.40174969566922,3.59180166417555,0.300364237052314,3.41382148082357,2.67985871618153,2.21441106566959,3.00400691207539,5.26686313167712
"TCGA-DD-AAE1",0.952187321955391,0.944398555601009,0.11169907219742,0.768355500533018,0.43565023042798,0.172018013204153,2.0513800991992,1.36044753807041,1.90258987315857,2.09861493200272,2.32401014413641
"TCGA-T1-A6J8",0.955867185386746,0.646506412701463,0.231186613227865,0.556589768381525,0.241652145766126,0.0859945533579012,2.3850209725546,1.28996373575651,2.02314893112505,2.04182051553394,4.43844425332571
"TCGA-DD-AAD3",0.960950436117187,1.47723299367793,0.450802152879819,0.866632822643026,0.546215285645242,0.0691509242999452,3.02119079355642,1.55098581907266,2.16630694432319,2.85049828694556,5.68583950068516
"TCGA-HP-A5N0",0.962137038433055,0.65718198159393,0.338224719989013,1.81539011509161,0.719043998793792,0.544154897246668,2.76110220876781,1.70381189046192,2.42362997850625,3.91582786564082,5.48770582274531
"TCGA-G3-AAV6",0.964269214236628,1.1738520207714,3.38046626008052,0.919326710980081,0.254465418361492,0.0795116575113037,2.84420029616446,0.944351071590106,1.76977869515473,1.88805318178135,3.99047024097797
"TCGA-G3-AAV1",0.965443435571215,0.440408790433641,0,0.291016261137626,0.184986244667808,0.156830205721281,2.83751090180017,0.942050198121859,1.67794147844195,2.76148843151446,3.65965973700208
"TCGA-2Y-A9H5",0.966258510799983,1.41068395056867,0.337425664282688,0.706065529333061,1.03759863994816,0.126481609928917,2.59832046431225,1.6000605490848,2.23825392356321,2.86195411257954,5.62697700817492
"TCGA-RC-A6M5",0.967220943384722,0.673325887129782,0.137372363693398,0.822768447160155,0.411015363106714,0.181933090584154,2.25154814641555,1.35263177216579,2.25487889336825,3.38364128258681,5.64322412830203
"TCGA-DD-A115",0.969956153277319,1.1639702114311,0.58207422139633,0.822074709141276,0.139895647924743,0.315329569806446,2.515613760074,1.02683478878397,2.29217024800013,2.73449138643602,4.93708305241136
"TCGA-KR-A7K0",0.971649453082293,0.735841961877731,0.250719083400555,0.879396716523271,0.243538830825046,0.174260965144477,2.75346242874897,1.03843317430804,1.79822716778338,2.41378109877441,4.24928320868455
"TCGA-ED-A7PY",0.973949569867232,0.531492587576844,0.236339539168374,0.783251947145912,0.296502884121601,0.086369622661026,1.79247676026921,0.878829881744794,1.9758121274515,1.74308434765866,2.93722498333571
"TCGA-DD-A1EI",0.974525617953388,1.25735372167983,0.228726355058498,0.87506426678653,0.597348835462715,0.202066424687664,3.39913259257844,1.56260890012074,2.29054081131044,3.17005411307409,5.57471004283282
"TCGA-UB-A7MB",0.975471809241597,0.555764952849021,0.120086470672526,0.52178033637368,0.223547892236422,0.355934110499169,1.82122797117748,0.692682179301209,2.44771904253813,2.53007485729112,2.90763562481342
"TCGA-DD-A11A",0.976159788480481,0.396018843876552,0.093154487907083,0.861478102202087,0.0810243237468637,0.184506822037199,2.3999160212152,0.813108520551453,2.39719043184511,2.70810001797374,2.92070877877991
"TCGA-DD-A3A2",0.980532042085101,0.313297103564789,0.138945497923841,0.775439158109538,0.315841976988013,0.178652823322388,1.1872988356321,0.73214436862347,1.64939402342614,1.67857007951297,3.11532969159458
"TCGA-RG-A7D4",0.990798603183546,2.36435586294168,2.51966770089372,2.14974674494377,2.09812599941362,0.597837835219513,2.74820410874883,1.12708070591055,1.27108939307044,1.54976517854443,2.67540888510477
"TCGA-MR-A520",0.997280883611537,0.467358435862345,0.314174451089644,0.901744654442988,0.213995228438752,0.269554660109056,1.97194903714211,0.845904953386561,2.22452582194763,1.89950684700067,2.92602823524041
"TCGA-DD-A73C",0.999602336251096,0.908344320140207,0.54468320538365,2.04002120210036,0.229236960187493,0.499085989065894,2.37146415549635,1.21336979428536,2.45221687433827,3.33363323363745,4.25622099276256
"TCGA-DD-AAVZ",1.00185789557688,1.15613235769167,0.160791139919387,0.445537316579131,0.625769545246649,0.128324973141382,2.90772226298993,1.34964817084571,2.28849561074242,2.3638277743711,4.05389018914343
"TCGA-DD-A39W",1.0041298872379,0.738907279248835,0.239398041566555,0.995735886468653,0.415530811918613,0.219314995540008,2.09205645550969,1.04184444704696,1.77104277613553,2.51458227782619,2.61302014284057
"TCGA-DD-AAVX",1.00538589293098,0.970132524815179,0.483261159952127,1.13621944881706,0.268300050344416,0.219367708526369,2.45682435375633,1.14876897940676,1.88595204632249,2.64028942861189,3.72362336574591
"TCGA-ZP-A9D2",1.00811209300443,1.28241833979312,0.39011735366633,0.902445741871264,1.62847925013311,0.220912214671252,3.57008417541705,1.09531857125819,1.86717579494964,3.16095598150802,5.7296477034623
"TCGA-2Y-A9H0",1.01186091174887,1.70278016647471,2.1666511809498,1.58476779781901,0.567873355301781,0.609570335620007,2.81176185565346,0.616080962263267,1.88427928704865,1.56909833938896,2.64856724635304
"TCGA-DD-A4NE",1.01217128910299,0.395920502170725,0.0163536835778348,0.374989224924032,0.0582396790119187,0.125890500320033,2.1279075760485,0.589759198113686,2.14119893536201,2.53309918152278,4.62981305755436
"TCGA-BC-A216",1.03038456798748,2.10719322164175,2.40998825794124,2.27487860120265,0.295193078336177,0.927658474244013,2.1644064822771,1.33296980411975,2.39555628212475,1.59078347532776,3.71087227888588
"TCGA-DD-AADM",1.03423604091465,0.883665164206202,0.249506020989147,0.608143705411436,0.182640848677724,0.0880648915446472,2.220904480014,0.698741650461438,1.61642434856179,1.72620162483971,3.87944707634283
"TCGA-DD-AACN",1.03743692021811,1.60256129754095,0.747172537035463,1.14844089857561,0.963893312302597,0.244455046385552,3.19187538132016,1.8216306851454,2.15804572584844,3.139043553103,5.51785337373228
"TCGA-FV-A4ZQ",1.04739690013308,2.84599334418297,3.48100179431215,2.96284216679461,1.35672560047158,0.525698663378974,3.6519218376404,1.29919261976394,1.74438478030384,1.67259769070376,2.47612217670777
"TCGA-DD-A3A6",1.047567974651,0.970551776677407,0.789186704382044,1.25052938068412,0.526376549307375,0.83139299044703,2.08311147132464,1.25814588340665,1.31995651913409,2.66695728253557,5.50383475538882
"TCGA-DD-AAE0",1.04918321265454,1.25480299299554,0.545671894458041,1.10804916843899,0.459638369181967,0.101246614692641,2.44738928034132,0.611666060371292,1.43761935072822,2.27059084659712,4.97542871242447
"TCGA-EP-A2KB",1.05477899374995,0.927999407181042,0.549521320789638,0.757837522292868,0.117058393261059,0.125314998022714,2.56211220532811,0.930497434649531,2.03307475508254,2.0924135134057,2.39070127249207
"TCGA-ED-A82E",1.06448008651503,1.11898096740423,0.152897287198972,0.547122807531866,0.405376075099506,0.0861887936809039,2.34746529125077,0.743768728973238,1.19618991402526,2.99091041032884,5.63237345896246
"TCGA-FV-A2QQ",1.06458021836088,1.4972557282963,0.686253987354753,1.18548120734079,0.629536470754986,0.152739824400613,3.09300364228091,1.29258459705238,2.02128424430796,2.3169728305306,4.31203653683771
"TCGA-DD-AACD",1.06503091905769,0.763234949031408,0.320311370907041,0.880578821052585,0.191359498850587,0.145350199293546,2.554230698744,0.803126152645172,1.51137051077671,1.93075733465334,3.37457582254305
"TCGA-DD-AADP",1.0676463545229,1.14399795418113,0.249263286061193,1.14392882660266,0.946994484943897,0.18980691783278,2.40046191617842,1.17767892268264,2.49598775135266,2.6673328492874,4.32514127331214
"TCGA-2Y-A9HA",1.0695482717173,0.73061356294249,0.0503275535584249,0.725065919737388,0.179689888566994,0.201014351234544,2.61814239400739,0.981888918305171,1.70996958833771,2.80508265187397,3.40168834753987
"TCGA-DD-A113",1.07125255096859,1.25880560948799,0.810895481820967,0.97964089804429,0.531658583733344,0.154375930650142,3.07782549718321,0.905626188556971,2.24693352387898,2.65719541162447,3.86410142604924
"TCGA-DD-AAED",1.07509124449543,0.852683527037521,0.152378145401039,0.522688391827393,0.43772995486802,0.154412593307309,2.35260435807702,0.617936826907188,2.03686744727523,1.09134845898378,1.53321396832878
"TCGA-LG-A6GG",1.07690271963642,0.501953532648507,0.0467005867416223,0.222832065722058,0.0813008021140187,0.134892988674089,2.45955686493669,0.788490389753285,2.12844536146544,2.48130345925703,2.56966819927686
"TCGA-BC-A8YO",1.07754578291641,2.35999143018678,2.46349167726237,2.70426806557841,0.504850799692706,0.755041872735582,3.80617161597908,2.10287757036046,2.28016559276314,2.42979702105765,3.20727011630998
"TCGA-WQ-AB4B",1.07939193227154,0.807839820987277,0.105409894040082,0.365717236573576,0.140079149502148,0.0953215840827911,2.24177832021624,0.868458566054495,1.69549438269271,1.95136945033889,3.88804309345444
"TCGA-BC-A10X",1.08514161518305,0.775247214816067,0.66893602711903,1.18523494777602,0.508858748149816,0.393247434534843,3.01088520967387,1.42369542704773,2.36204011926197,2.69604087741848,5.70688340270111
"TCGA-CC-5258",1.08526910058973,1.43725334709833,0.343805752252313,1.16386596623694,0.593584967183153,0.147316573776131,3.93385871671526,1.99235897859227,2.48998010604248,2.62263763477347,4.63582316735246
"TCGA-2Y-A9H6",1.08849806786907,1.77027143439043,0.599793852122242,1.2873970780779,1.02618598182039,0.350251073805352,2.47933281283843,2.05844673514037,2.24780526368786,3.00653732839039,5.26080237279564
"TCGA-XR-A8TD",1.09209722820483,2.22555341645382,2.06222535007033,2.36087532654496,0.909975717786719,0.304563561454011,3.43398494620376,1.33709081051123,2.2639632650659,2.98152058691155,5.69015399808754
"TCGA-DD-AADD",1.0986016678888,1.01193342232008,1.07265464067569,1.12574227773127,0.365387188498704,0.208919066487378,2.50157244640654,0.952848130644051,1.77296889113343,1.93939065552033,1.98590696980862
"TCGA-FV-A495",1.09945553861457,1.59504325945396,1.26621684473137,1.157715101089,0.865107246694826,0.0739208135574098,2.64267752945452,1.70850486940247,1.81829089789658,2.30738892925346,5.77282907410682
"TCGA-ED-A7PZ",1.10236710245457,0.36629604847322,0.287826867285081,0.237880645781126,0.641876555478573,0.053870312148124,1.91299353469852,0.759419146259802,1.18359892296746,1.92583208108475,3.6170228511886
"TCGA-BC-A112",1.103452098096,0.640637114618994,0.0867837661420666,0.634632794518896,0.961012741384288,0.0981222718223464,3.48794590317972,0.998285467726289,1.6371555266969,3.10961580647652,5.56583439734198
"TCGA-BD-A3ER",1.10518626998797,0.922481081236552,0.15678490755436,0.362491250338557,0.353384584282669,0.0538263402045796,2.73172336804507,1.19888853588346,2.07755829445457,2.68443642181424,5.01864614442406
"TCGA-DD-AAVQ",1.10807434203999,2.96473883067025,2.11546611972309,1.95833994166257,3.41964173644788,0.317089081281616,3.18950468146622,3.30456014812073,1.68551323626126,2.37493995492244,4.65077920459214
"TCGA-UB-A7MF",1.11030633853961,2.20518598815144,2.39489822415673,2.55755402299372,0.591965862721743,0.67068213203551,3.42351932569392,1.46502323085352,1.91832532365098,2.00062591408105,3.78292088616508
"TCGA-FV-A23B",1.11065834509321,1.34341308706461,0.726482487265049,1.42155086578995,0.476276771471964,0.238112435471899,2.84684086935684,2.0413391405357,2.15320003718511,2.83979151290137,3.07203585784147
"TCGA-ED-A7XO",1.11081971410068,1.30169258547328,0.796929942638511,1.30754724081433,0.637265141410971,0.204576606933698,2.66010262607549,1.37837386400503,2.44338562876895,2.52208808154922,5.54080194136704
"TCGA-DD-AAC9",1.1200144822641,1.20163277302106,0.336511915512762,0.668496351317248,1.21446393070079,0.0715075857868911,2.56080043952609,1.01768191933687,1.91289615240546,2.04396580215653,4.79492490123459
"TCGA-2Y-A9H3",1.12801317770767,2.11650934608069,1.34704195979693,1.85062385724241,1.30166211492293,0.253461804751604,2.31552306293147,1.27919534367421,1.70882868975865,2.39164809100912,3.84176360143782
"TCGA-DD-A1EC",1.12807658248603,3.1796594711497,2.67147454729544,3.54370183199961,0.991107043338547,2.26953677007726,4.28348328363982,1.77311822964902,1.69516959082642,2.55416787724419,4.12794114639618
"TCGA-K7-A5RF",1.13015121226794,1.42763655315903,0.955759158846881,1.33738963687971,1.29515770443325,0.233694712200117,3.2444576692229,1.0795363524033,2.55315841705484,2.46840078818074,4.98528278765909
"TCGA-BC-A69I",1.13327169300152,0.673390978076937,0.642008357257123,1.02587668080906,0.0719916223112889,0.154457234009334,2.13447772389746,0.913460131046073,1.69055489320746,2.83182009693605,4.37877684475034
"TCGA-5C-A9VH",1.13359871645314,1.12655642282439,0.291014101417303,0.895547601315724,0.365828848159444,0.191879472328562,2.02018085622811,0.841250052563439,1.95846877127827,3.30303819812575,5.26123809785443
"TCGA-UB-A7ME",1.14651287760849,2.42498577145985,1.71343188307309,1.55192662097361,1.98226821281576,0.256890742677402,2.9866307936299,1.93687136498275,2.01005921644939,2.48249862408135,5.0770169794449
"TCGA-DD-AACH",1.15124063816859,0.878781335499876,0.155101558125703,1.40599051541939,0.323677207052696,0.627239843955387,3.48347116947293,1.43182628984797,2.25512231056158,2.81765993166153,4.74189216577618
"TCGA-FV-A2QR",1.15359827100923,0.644783881098256,0.22404027421793,1.05553059260395,0.0640253049040906,0.126183553046181,2.72210969399936,0.665893601129381,2.05876352945297,3.09142668760578,4.54091525891623
"TCGA-5R-AAAM",1.15659124339257,1.08989669371424,0.443076151362673,1.49603124218361,0.611862479151181,0.274997916900302,3.496651418727,1.67355782041988,2.22886149516835,3.08679986660836,5.96337729126297
"TCGA-DD-AAVU",1.17319334651138,0.385284339280635,0.016496319896196,0.355170091557192,0.0828050930851466,0.0382152965684786,2.1983681787405,0.764282226531315,1.51484868367937,1.39299527148009,2.4096165126154
"TCGA-ZP-A9CV",1.17498507845597,1.54334775075617,0.548633902836769,1.14707096733331,0.495402993696247,0.318446761387122,3.06641284683568,1.41700709706338,2.53450143486789,2.55176374568721,4.93235608143047
"TCGA-DD-AA3A",1.17847123407112,1.06755095872875,0.299010149498923,0.799978864125356,0.380573841497336,0.257847555000747,2.59328822768136,2.6670572852349,1.17947284804392,2.38095028009155,4.50493360759205
"TCGA-EP-A2KC",1.18309618922905,0.826771863211206,0.388465097283154,0.780811032453833,0.410522232867992,0.124766934597771,2.41914458912161,0.925025059833609,1.61929030688229,2.39101918541584,3.815398346691
"TCGA-ZP-A9CY",1.18516919712067,0.745128574146843,0.437121184384194,0.83210174408509,0.350526881195446,0.251013882396919,3.03612030701539,1.1640583249887,2.39037091894444,2.50958010742142,4.76689343651216
"TCGA-MR-A8JO",1.19085178039414,1.68624521892461,0.636636220055135,1.73610947324999,0.460706568071681,0.597022956640662,2.96179521639439,0.901023134595731,1.64455858347853,3.57836889208708,5.81235122509037
"TCGA-DD-A4ND",1.19186211880408,2.13369093081846,1.4571214579501,1.79069434012072,0.664384543973716,0.352850781998937,3.51058166890941,1.8010348718976,2.74133186168659,3.27690832516382,6.49025790058077
"TCGA-G3-AAV3",1.19285953029133,2.23410560959718,2.69570435451306,2.11256312646083,1.31381917009188,0.477277690566333,2.9066669878272,1.7110797799345,1.67297645623101,2.33254202639522,4.52120098838036
"TCGA-CC-A3MA",1.19614645436339,0.989608031588425,0.485735942989206,0.975866928702559,0.202743482478052,0.193032996084421,2.98634235561508,1.31386817926449,1.97082122273851,3.46040991653712,6.3087752636178
"TCGA-CC-A3MB",1.19997747619475,0.831346488193203,0.410992287220895,0.969185551277601,0.223145839065438,0.190060010983981,2.7171409677116,1.32311067094434,2.2145521784296,2.22129512894042,4.47951042047394
"TCGA-DD-AAC8",1.20439122057332,0.722240515672162,0.157173094033464,1.2550592610029,0.141947444466938,0.224986710382243,2.71549494664473,0.828389193119135,1.76468977153782,2.59927047776232,3.25683018129172
"TCGA-2Y-A9GX",1.20822002100824,2.57485664883369,1.28409950612804,1.4528801215138,1.03853460493371,0.289160469477758,4.1413571606912,2.72800172059408,2.38337734289736,2.99609010953249,6.58318852830921
"TCGA-DD-A73G",1.21102202364127,0.662947020738699,0.390557635974131,0.564516627934255,0.195498190318318,0.053993797885923,2.15850804538349,0.760408399634231,1.59943856246004,1.75454359144985,3.87297470266404
"TCGA-BC-4072",1.21187706203192,2.58155990278044,1.58894844564947,2.34873617723547,1.30912077220783,0.285112585817536,4.09718750013239,2.32622517105255,2.73858312527832,2.62143197323074,5.45353894571579
"TCGA-DD-AAVS",1.21299997249825,1.65430436471073,0.790855428228827,1.57141036733588,0.513179933616498,0.191240466274755,2.98989862004051,1.2339968566658,2.33073157615962,2.61976631399739,4.51549763439529
"TCGA-CC-5260",1.21323666366615,1.82229169646789,1.04767797514448,1.76652124742638,0.581497294573842,0.381681310867867,3.55600469363862,1.95780031273019,1.78689040184126,3.33392384735065,6.98976395543859
"TCGA-DD-AACB",1.22125637717911,1.94339177378211,2.84721523501931,2.53699891507316,1.34163997574827,0.431367814433628,3.00950163080603,1.312706571598,1.45836619491219,1.93924305704634,3.08735280580031
"TCGA-DD-AAD8",1.23085450135005,0.717000193233411,0.292781749227846,0.855484987287111,0.17043962105176,0.205988496498384,2.04838343390912,0.981225738838483,2.09144060370763,1.99506448904248,3.98009461685034
"TCGA-DD-AADC",1.24853565059164,1.01621130130855,0.344033091528057,0.939409303170696,0.457187068591308,0.178145559036282,2.62991971357809,1.00113222678218,1.49462465541927,2.40700672369439,4.03743249788584
"TCGA-BC-A217",1.24867085292753,1.77720759284777,0.748117693285568,1.06588113765947,0.548643923341894,0.416844073626232,2.94467432172512,1.42598598708163,2.14270240917898,1.51891094877288,3.51148431350865
"TCGA-G3-A7M7",1.24966088199836,0.682531698110312,0.120617361217942,0.708716867816019,0.130925635446969,0.0587739359218754,2.11007813255688,0.761200336315021,2.12011462838194,1.98491484973205,3.54066852163513
"TCGA-DD-A4NN",1.2512352511139,0.420746408717227,0.061015774681628,0.750923279073919,0.375806354152559,0.0944190393572693,2.21694809763718,0.938400318430089,1.880192854443,2.80899562626729,4.8529224971143
"TCGA-CC-A7IL",1.25553920019377,0.21238893109238,0.120750053334926,0.318169212672568,0.0499523289195217,0.0276582165353861,1.35975738521147,0.176564705166884,1.57733629566327,1.61741970914096,1.8227983174594
"TCGA-DD-AACU",1.26158408863072,1.29482183692176,0.630591854150484,0.841234130175006,0.549817433172623,0.133689837481068,2.92356968854744,1.50987029610865,2.0067790598428,2.54335932558535,5.10181516783263
"TCGA-G3-A25Y",1.26448251121135,1.862616639124,0.683382058486701,1.21227839152595,0.724565935196783,0.281053894309977,3.38097885534541,1.50802657168709,2.24295287292879,3.38743648265332,5.76109855235085
"TCGA-DD-A39V",1.27181371825687,1.50842810220801,2.0034943003453,2.22629887695115,0.326572281466576,0.197425776456233,2.63055091134127,1.07582839761535,1.34822881390024,2.00077978147637,2.83744168817092
"TCGA-5R-AA1C",1.27197267503034,0.725836989043176,0.767485308688175,1.69221324420566,0.17137165095591,0.162752900963163,2.49513055402759,1.01601362246338,1.68441731376673,1.88487462066099,2.00752757584268
"TCGA-ED-A7XP",1.27466393029388,1.13416619978728,0.394953084696361,1.1835658769858,0.629480585829586,0.317993498259176,3.27935028851514,1.53058484672264,2.21200657252386,2.81674450166948,5.17161390378517
"TCGA-DD-AAE6",1.27908669515025,0.213041267478702,0,0.1943143563242,0.119207787262994,0.0348640370266089,1.04344794782917,0.221005699103809,1.70908270580352,1.32937444103954,1.53528971055901
"TCGA-WX-AA47",1.27963359889668,0.220742671236534,0.0469799081444094,0.142066422464876,0.223777189092202,0.0202168468465758,1.30610087328457,0.315379177824654,1.48381341947678,1.29033510769583,1.78019019505488
"TCGA-ZP-A9CZ",1.28695135395782,1.80643097990724,1.30363464507901,1.6472469662556,1.27032880649622,0.363109452406488,3.39457206966743,2.28956163261287,2.16466473055685,2.62897041479127,4.77287805507651
"TCGA-DD-AACF",1.29080261809597,0.647396439470701,0.225768496429597,1.19972646882856,0.201229400205601,0.244711882472692,2.9663933143763,1.01747129210472,1.77952358615264,2.36214182624895,2.68523321339508
"TCGA-DD-AAEK",1.29104739201268,2.40303869033588,1.67387296810997,1.75835388957056,1.87761757539927,0.288522399120166,3.41577578622123,2.18054954228686,1.75473703761377,2.69865293781443,4.64929842813975
"TCGA-WX-AA44",1.29211993163542,1.34034159386928,0.304744657718631,0.845948979508141,0.494645598393145,0.152828666730389,2.95779274824385,1.16846461426032,2.16233842280283,2.06411948739432,3.89009118691443
"TCGA-XR-A8TG",1.29534623732168,0.914945829716682,0.0659858294985853,0.813805694724236,0.329062078159239,0.2315398372262,2.51053666416532,0.745101826543665,2.58011665942059,2.4174538969809,4.79086487038315
"TCGA-CC-A7IE",1.29668939372667,2.10206869216774,1.42137143300089,1.74709908423557,1.49439599386933,0.17220602767774,2.99410633383615,1.55743301788978,1.79069879566484,2.22108324146957,4.15573659315322
"TCGA-DD-A4NO",1.29896638678103,0.834592785804499,0.187641078180683,0.852934919813511,0.107595895757892,0.187852751749972,2.79006939645427,1.12744722404257,2.32844055904887,2.40279560044908,4.74577008167718
"TCGA-ED-A627",1.30910232419735,2.66164168134877,2.35453679018808,2.29579570233538,1.35489460866811,0.507960390838393,3.69334062609438,2.19421601244994,2.49769433889561,3.25124100783631,7.31660156096014
"TCGA-UB-AA0U",1.30915221736754,1.49474234788398,0.664937877441752,0.944982605640875,0.349455827492722,0.177703424182565,3.41349490020786,2.43655905400159,2.36200519174447,2.90719162438441,5.80657790629795
"TCGA-WJ-A86L",1.32282156856912,0.955583377486122,0.0533894195446349,0.470332795817314,0.575719026149009,0.235407653810157,1.87137033882228,0.619386310549837,2.1826827426316,1.55098220502894,2.27521073527395
"TCGA-2Y-A9GS",1.32759777305088,1.34934712772055,0.281549893366642,0.883171893192492,0.312879749122712,0.10709746968693,3.54122171505405,1.72220445415762,2.13398045981637,2.75714959071325,4.95187804199768
"TCGA-ED-A7PX",1.32864042406461,1.17145917827744,0.678071905112638,0.965228483094637,0.540623342862146,0.222812350241467,2.98636896213657,0.692538985488189,1.5612420720282,3.16511529608085,6.5856690734948
"TCGA-DD-AAVR",1.33473035802267,1.87811474840286,0.774586781183158,1.22510830536821,1.39005486466381,0.264097744387172,3.08933737327051,2.40780449460846,2.11632483585136,2.83118779611436,5.12005531682259
"TCGA-DD-A4NA",1.33828058454177,1.40361841899196,0.248534836138679,1.4197121279388,1.13507310982691,0.726126061099227,3.84611884077441,1.05352491263409,2.19995495214415,2.4216847931036,6.16398649229204
"TCGA-DD-A4NJ",1.3405866852805,1.6535651548652,0.433066269617616,1.01787143030376,0.609841756887228,0.201195442990219,3.75649483488163,1.97539967703261,2.31570467452403,3.01678356633594,4.92679875302495
"TCGA-O8-A75V",1.34167407306272,1.26859775378446,1.20182202651229,1.01317242281891,0.718402603035878,0.0847240982930091,3.27258435933905,1.46643885695218,1.7980629254665,2.36997260908549,4.76450612049242
"TCGA-ED-A4XI",1.34966813537811,1.28104083544279,0.918233560226312,1.39626882124502,0.387318254902433,0.309704717025106,3.17677171021263,1.61996366014341,2.38443589449082,2.84265316221061,5.99847728179134
"TCGA-DD-A4NS",1.35186226555617,2.32600939977814,2.00252250976871,2.06768101585005,0.839986966433588,0.559539457513039,3.43310076753434,2.07965362719761,2.59563496364044,3.7897322523544,7.41026026232858
"TCGA-DD-AACJ",1.35352574124407,0.322979843022373,0.0546401305383454,0.324855047902895,0.0206325439345084,0.0416021875092255,2.06009724410554,0.533698643352597,1.41619702407006,1.61038283197411,2.18826264544237
"TCGA-DD-AACQ",1.36222350221182,0.486669690973052,0.332392869057616,0.479216468313629,0.0343968939106209,0.0955178681958161,1.48065473997124,0.315888699940676,2.13464248407991,1.78144673714342,2.41895344490237
"TCGA-BC-4073",1.36309857491026,2.71390453336237,1.93579916553204,2.45947940718296,1.46692902231606,0.686543828610645,4.42289333379635,2.29023099987851,3.39816774467606,2.57250765082441,4.97004421444069
"TCGA-UB-A7MC",1.36580505005894,0.441375952823585,0.0976107966264223,0.505275398205652,0.130113473165994,0.104900205947371,2.30576088889579,0.984020158112225,1.78195419741271,2.33981071210397,3.3069302450096
"TCGA-EP-A3JL",1.36687362814388,1.54527388615831,0.699640465689638,1.54662047217566,0.453617989981754,0.301323896422528,3.08803621032666,1.46420157633916,1.68323151855117,2.20019876571544,4.21458095204738
"TCGA-DD-AACT",1.36787054086565,1.13136166049692,0.725435791905312,1.77852700386743,0.845504966497044,0.296801027618534,2.31204201088386,1.10018244329972,2.29717021327648,2.14062492254768,4.70695427322045
"TCGA-DD-AAD0",1.36987303624871,0.713867191070899,0.0996318500144604,0.497233317841139,0.21106314688978,0.0655871421399641,1.76751260264877,0.377304357466238,1.47862513465046,1.71924793691567,1.85680661266349
"TCGA-DD-AADK",1.37094769585034,1.3985182605327,0.507515586479229,1.00148609492095,2.0822527807727,0.134214384473362,2.49783607981459,1.65011776152362,1.69468423543874,2.35918176168769,4.46227217784203
"TCGA-BC-A10S",1.37775666185095,1.23972138423682,0.447737871053567,1.66011148297949,0.465535398992907,0.504380715930707,3.03876929264123,1.13797944815951,2.03511754705592,2.90610962301275,4.87092794430422
"TCGA-CC-A5UC",1.38036085822083,1.13927875796644,0.418999465431266,0.877021364144804,0.84668583536076,0.123505748595171,3.09637376190018,1.10708289837634,1.94887105680979,2.7292905205605,4.81926294069004
"TCGA-DD-AADB",1.38262821839335,2.34195446513744,2.14411164845841,2.11309638671847,2.0590078963391,0.593524834388598,3.36796562749811,1.9427856311002,2.03162509965715,2.22602089005428,3.41180400928455
"TCGA-DD-AADN",1.38545845102496,1.80575101963239,3.10894256866079,2.43475000246568,1.1541733284655,0.428264916539456,2.59726313210522,0.783064095737013,1.41866841898742,0.901523080735059,0.899077942692426
"TCGA-DD-AAVV",1.38606571398717,2.00276792166935,0.633663696866632,1.44321710314245,1.20967611154698,0.362675441865751,3.59092686799776,2.13503342986206,1.94292980614395,2.97335503021542,5.23594086198523
"TCGA-FV-A3R2",1.38955137638714,0.898744879533594,0.309991039260069,0.883589312075735,0.0484372794148463,0.105583182895729,2.92648160534813,1.28988903303999,2.4166322709501,2.61183669162975,2.7973141606807
"TCGA-CC-A5UD",1.39322343888296,0.813596121858917,0.287590495523941,1.01491238752723,0.500840249831373,0.30960819863855,2.14617157902297,0.814490234276455,1.69495808996739,2.68864313749395,3.28588037811803
"TCGA-BC-A10Q",1.39904230570503,0.952519530537895,0.366587995394262,1.09878822575586,0.288418542110549,0.206890297624445,2.69626227835123,1.02310212233942,1.54182729488804,2.31311316162442,5.11871061390255
"TCGA-DD-AACY",1.39986865791982,0.84515985536728,0.222186307322112,0.865954631663913,0.19192062564724,0.060665260470735,2.26724641316116,0.979741195803969,2.13488228684308,2.27316570036066,3.4192755980081
"TCGA-DD-A1EG",1.40292174383943,1.6875701137443,0.736734744491197,1.31531197809639,0.804143387822318,0.202664138534888,3.56814785656824,2.05070992055126,1.71853756693129,2.56862380839239,4.88356357923988
"TCGA-DD-AADO",1.40354081412798,2.00597463903919,2.08939645352542,1.41610082653911,0.727390851135063,0.0879935963388099,2.54206143218361,1.31550982791002,1.67856504379043,1.19474892696092,2.19631524202508
"TCGA-HP-A5MZ",1.41478153805153,1.95657142275896,0.576860702224192,1.28868441429377,0.983178751551402,0.339163180565247,3.5507497412632,2.15823863571569,2.20140617903,2.93360723725604,5.45870079640241
"TCGA-G3-A3CI",1.41485704911866,0.819254668591665,0.391327806843611,1.32235976594194,0.729661115318975,0.403748677952858,2.28387096863674,1.25584918822347,2.69138744696254,2.13797209487378,3.3750744227765
