"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-450a-2",-1.22335617034737,2.34962028616025,-10.6502071012137,9.2175745433052e-23,1.73382577159571e-20,39.3510870306412
"hsa-mir-429",-1.24112055248137,3.10403014308012,-4.48455644042989,1.03202244626341e-05,0.000104931579536296,0.678970883290065
"hsa-mir-145",-1.24440963511164,9.87624012539022,-7.2191484935361,4.1005106656533e-12,1.15120306896923e-10,15.0585740131461
"hsa-mir-187",-1.25366790186102,1.1184838371488,-7.45425144747556,9.19821123071892e-13,2.93251446186141e-11,16.5316115532051
"hsa-mir-337",-1.26649088870965,4.58580510301769,-5.97297847378394,6.41359675472337e-09,1.20639754956347e-07,7.83943829818991
"hsa-mir-29c",-1.28918263833745,10.895236851717,-8.83545967331779,7.73004375593393e-17,5.2353673610865e-15,25.8092471756672
"hsa-mir-326",-1.31672474404464,2.24637102757544,-9.68039767595699,1.58683870818921e-19,1.65824645005772e-17,31.9471838655928
"hsa-mir-130a",-1.33469635533496,5.83728703746098,-10.0180210650593,1.23304092908817e-20,1.65667856258203e-18,34.4844079603269
"hsa-mir-144",-1.33646719342429,7.01716468938606,-5.6687224596709,3.30635759690516e-08,5.65387149070782e-07,6.23888150196646
"hsa-let-7c",-1.3420495364764,11.173276950052,-8.18473456453655,7.26819758094195e-15,3.41786991243795e-13,21.3118213528801
"hsa-mir-376c",-1.3934123141439,2.47612214620187,-7.93519260593375,3.92306139935256e-14,1.63983966492937e-12,19.6454283618173
"hsa-mir-142",-1.40104601625308,10.2284676508845,-8.58298503861488,4.6172194768518e-16,2.80160962450266e-14,24.0390885856121
"hsa-mir-758",-1.41200173287838,3.78026294016649,-6.67677499727669,1.13688900722563e-10,2.71288971641701e-09,11.7907265998041
"hsa-mir-200b",-1.41427746997516,5.47802085744017,-4.50494277225232,9.43301838443311e-06,9.74917998962565e-05,0.765235569253848
"hsa-mir-200a",-1.43441284528533,5.53327847814776,-4.46781076463923,1.1108371696994e-05,0.000111737150599175,0.608368509918487
"hsa-mir-379",-1.45865132295282,8.81728765816857,-5.75257849807461,2.11759348040279e-08,3.6881419783682e-07,6.67329640750132
"hsa-mir-195",-1.46540760421834,5.08921288033299,-8.59609284762204,4.21119984202986e-16,2.64042230095272e-14,24.1302214828592
"hsa-mir-654",-1.47390473436722,4.4550649937565,-6.7451535397273,7.55335903911809e-11,1.84517770812742e-09,12.1923726063367
"hsa-mir-511",-1.50243141836226,3.66917772008325,-11.3060214731101,4.99587041515685e-25,1.34246175013e-22,44.5426228354183
"hsa-mir-139",-1.55998690186102,7.24849586940687,-8.84154953623091,7.40115207855764e-17,5.2353673610865e-15,25.8523253653238
"hsa-mir-486-1",-1.58595265868484,5.75564375078044,-7.0965907629451,8.82370902964692e-12,2.3376615048966e-10,14.3039879001226
"hsa-mir-486-2",-1.59560860657565,5.74460761706556,-7.08156738346602,9.68681004678743e-12,2.53067912472322e-10,14.2121269749573
"hsa-mir-383",-1.62635992382132,1.37185068002081,-7.3693222132324,1.584168485976e-12,4.72987447955693e-11,15.9956660724751
"hsa-mir-411",-1.63147290136473,2.81145674401665,-8.27381835042861,3.95050806406669e-15,2.00835288338093e-13,21.9147642364309
"hsa-mir-214",-1.71576864081883,3.46392481737773,-8.07323543315955,1.549992903376e-14,6.78031779360524e-13,20.563097605764
"hsa-mir-451a",-1.76814643337466,8.80652792039542,-7.15701927042088,6.05393469771882e-12,1.67462517153075e-10,14.674890750424
"hsa-mir-3607",-1.8420957177419,5.73674939802289,-8.83431950765321,7.79321031953333e-17,5.2353673610865e-15,25.8011838901568
"hsa-mir-33b",-1.84671886960294,2.8558171383975,-10.5121075404434,2.71799131956364e-22,4.260451393416e-20,38.2757791751558
"hsa-mir-199a-1",-1.92439990620345,8.54104693028096,-7.44558426458553,9.72478085409306e-13,3.04871879775818e-11,16.4767213772109
"hsa-mir-375",-1.98050683821337,10.5678978647242,-4.77316061868851,2.80533710756965e-06,3.27753981325373e-05,1.93189726676204
"hsa-mir-199a-2",-2.00347266526052,9.23010593236212,-7.71443300961838,1.69583544913923e-13,6.13435861505941e-12,18.1997723716105
"hsa-mir-5589",-2.10750188250617,3.43249591467222,-7.6418628479736,2.72805134109322e-13,9.3299355865388e-12,17.7305525317657
"hsa-mir-199b",-2.17761339032254,9.36683324037461,-8.52083702943949,7.13545687533494e-16,4.19431074453282e-14,23.6081666650821
"hsa-mir-1247",-2.22905889081882,3.03235344640999,-6.53376587790602,2.64823069410853e-10,6.07478284831482e-09,10.9606421739708
"hsa-mir-483",-2.31811915905703,4.73154367950052,-4.58265586742409,6.67643032503473e-06,7.17620882365161e-05,1.09721747870864
"hsa-mir-675",-2.42859961302725,6.13115489229969,-7.54876509708608,4.99875374737408e-13,1.62114755151908e-11,17.133043360543
"hsa-mir-424",-2.43234952642676,6.84322005202914,-16.7034101338023,4.67676164544532e-45,2.93232955169422e-42,90.562321610273
"hsa-mir-490",-2.43431788746894,0.915341749219563,-18.6203072861756,2.19287096727637e-52,4.12479028944686e-49,107.434750652162
"hsa-mir-1258",-2.90225891712155,1.25991193080125,-18.380004460022,1.81433234592785e-51,1.70637957134514e-48,105.321461925528
