"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-1243",0.0907552664743298,0.0701514100258761,2.64597479718229,0.00901793784747795,0.0401010427685721,-5.53398820517877
"hsa-mir-3911",0.0876835401613013,0.060949778518486,3.14575870360405,0.00199957584079507,0.0111608372597493,-4.1551811900137
"hsa-mir-6895",0.0854751010425546,0.106237213280119,2.68351554637365,0.0081072429269349,0.037011503118033,-5.43786829029661
"hsa-mir-4435-2",0.0770484394465935,0.0515357111530196,2.6760111906815,0.00828234807899925,0.0373381864111968,-5.45718097833617
"hsa-mir-4654",0.0714307280834048,0.0654339042147274,2.75231137754279,0.00665135570279417,0.0314351760727533,-5.25853679332397
"hsa-mir-6805",0.0689862422791948,0.0699783408622429,2.58850482171457,0.0105915487749236,0.0455897099442362,-5.67874374965789
"hsa-mir-3143",0.0615675299980332,0.0601902021841147,2.62034563985951,0.00969163265533233,0.0423508327947021,-5.59890120148399
"hsa-mir-6871",0.0591073109960002,0.0395353537125565,2.80099638062805,0.00576917171119917,0.0277539948561781,-5.12915181587198
"hsa-mir-548aq",0.0528503409612486,0.0353502280601728,2.71804093205292,0.00734398871514371,0.0338579479734934,-5.34838417192534
"hsa-mir-938",0.0451689200708152,0.0302123240208763,2.58076595125981,0.0108213128339003,0.0461310583423929,-5.69801462869479
"hsa-mir-4448",-0.0173636957576552,0.00628834919521073,-2.80431825986365,0.00571304897356195,0.027554474664795,-5.12024912596739
"hsa-mir-5196",-0.0235547152317882,0.00779957458006228,-2.78124531881194,0.00611335775374941,0.0291858526264027,-5.18188871395471
"hsa-mir-4799",-0.0289196037636876,0.0166844173501162,-2.75945115044134,0.00651474446218371,0.0308670890009259,-5.2396902704419
"hsa-mir-3622b",-0.0293700993377483,0.00972519845620806,-3.05311273963149,0.00268194996355407,0.0145381783326951,-4.42673660047238
"hsa-mir-7849",-0.0299053490262935,0.0158671374062541,-2.5665955001345,0.0112536549252986,0.0475688200325545,-5.73316421698305
"hsa-mir-4703",-0.0307277802111337,0.0161693390640761,-2.68955917959975,0.00796866292832306,0.0366480561569087,-5.42227911959372
"hsa-mir-5100",-0.0326921195331454,0.0140947743520021,-3.43865374845923,0.000757805776302783,0.00467354972205093,-3.25039247319998
"hsa-mir-4430",-0.0370622071995279,0.0157111859128986,-3.28174453273472,0.00128446340763361,0.00741127506060986,-3.74376472740889
"hsa-mir-4760",-0.0480175429152186,0.0225773189772378,-3.32855100579398,0.00109946885400107,0.0064226736471305,-3.59866552212866
"hsa-mir-922",-0.0489110538325356,0.0166885136616815,-3.83069189650699,0.00018764460882897,0.00132194572736814,-1.93299074741345
"hsa-mir-7704",-0.0516918278145696,0.0171164992763475,-3.59904555897936,0.000433787230937279,0.0028331728520591,-2.72582313445276
"hsa-mir-3180-4",-0.0559864402989968,0.0370802684092803,-2.89888701120881,0.00430979345625509,0.0216179239765756,-4.86283380801014
"hsa-mir-1825",-0.0569469372500165,0.0322784724354195,-2.92861787393549,0.00393873131117229,0.0199696862434369,-4.78032962825766
"hsa-mir-4679-1",-0.0670361986754967,0.0346954300249989,-3.61287529187578,0.000413057709223249,0.00272618088087344,-2.67964817074044
"hsa-mir-4679-2",-0.0689008827617859,0.0292422108679444,-3.56617438059041,0.000487062749848962,0.00314833344489999,-2.83497605948064
