"","Hugo_Symbol","High","Low","pval","or","ci.up","ci.low","adjPval"
"74","ADGRL3",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"75","ALMS1",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"76","HUWE1",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"77","PLCB1",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"78","SETD2",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"79","UBR4",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"80","ZNF578",5,5,0.146082059129784,2.71152394009406,12.0702558982374,0.609165741446907,1
"81","APOB",12,19,0.1466277479996,1.75209471498496,3.98807428083852,0.742573889364884,1
"82","ARID1A",10,15,0.165222264711705,1.83731312562974,4.56128540013132,0.710102553237332,1
"83","FAT2",2,15,0.17067163493979,0.338300424288016,1.49811714414355,0.0368606039965525,1
"84","ADAMTS19",5,6,0.183105572202194,2.25218646669755,9.09408355695918,0.530365519245812,1
"85","BSN",5,6,0.183105572202194,2.25218646669755,9.09408355695918,0.530365519245812,1
"86","NBAS",5,6,0.183105572202194,2.25218646669755,9.09408355695918,0.530365519245812,1
"87","PATJ",5,6,0.183105572202194,2.25218646669755,9.09408355695918,0.530365519245812,1
"88","SEMA6D",5,6,0.183105572202194,2.25218646669755,9.09408355695918,0.530365519245812,1
"89","CSMD3",11,17,0.18447595934847,1.78911024105847,4.23624498638154,0.726922383979062,1
"90","SDK1",8,11,0.184606270289667,1.99167873587047,5.63719068368455,0.672493626691499,1
"91","ATR",1,11,0.191515599070478,0.232126169551185,1.6365735267842,0.00532799215216799,1
"92","ADAMTS13",0,6,0.193598902217943,0,2.22855849889432,0,1
"93","ARHGEF40",0,6,0.193598902217943,0,2.22855849889432,0,1
"94","ATP8B2",0,6,0.193598902217943,0,2.22855849889432,0,1
"95","CGNL1",0,6,0.193598902217943,0,2.22855849889432,0,1
"96","CHSY3",0,6,0.193598902217943,0,2.22855849889432,0,1
"97","CPSF1",0,6,0.193598902217943,0,2.22855849889432,0,1
"98","CRB1",0,6,0.193598902217943,0,2.22855849889432,0,1
"99","CREBBP",0,6,0.193598902217943,0,2.22855849889432,0,1
"100","CTNNA3",0,6,0.193598902217943,0,2.22855849889432,0,1
"101","CUX2",0,6,0.193598902217943,0,2.22855849889432,0,1
"102","EGF",0,6,0.193598902217943,0,2.22855849889432,0,1
"103","FCRL5",0,6,0.193598902217943,0,2.22855849889432,0,1
"104","IL1RAPL2",0,6,0.193598902217943,0,2.22855849889432,0,1
"105","LAMB4",0,6,0.193598902217943,0,2.22855849889432,0,1
"106","LONP2",0,6,0.193598902217943,0,2.22855849889432,0,1
"107","MYH11",0,6,0.193598902217943,0,2.22855849889432,0,1
"108","MYO16",0,6,0.193598902217943,0,2.22855849889432,0,1
"109","PI4KA",0,6,0.193598902217943,0,2.22855849889432,0,1
"110","PIK3C2B",0,6,0.193598902217943,0,2.22855849889432,0,1
"111","RAI14",0,6,0.193598902217943,0,2.22855849889432,0,1
"112","RICTOR",0,6,0.193598902217943,0,2.22855849889432,0,1
"113","SFMBT2",0,6,0.193598902217943,0,2.22855849889432,0,1
"114","SHROOM3",0,6,0.193598902217943,0,2.22855849889432,0,1
"115","SLC30A1",0,6,0.193598902217943,0,2.22855849889432,0,1
"116","SORL1",0,6,0.193598902217943,0,2.22855849889432,0,1
"117","SPTB",0,6,0.193598902217943,0,2.22855849889432,0,1
"118","TDRD1",0,6,0.193598902217943,0,2.22855849889432,0,1
"119","TRDN",0,6,0.193598902217943,0,2.22855849889432,0,1
"120","USF3",0,6,0.193598902217943,0,2.22855849889432,0,1
"121","ZNF676",0,6,0.193598902217943,0,2.22855849889432,0,1
"122","AP2B1",0,7,0.196780055377433,0,1.81533559706244,0,1
"123","CDH15",0,7,0.196780055377433,0,1.81533559706244,0,1
"124","CNTNAP5",0,7,0.196780055377433,0,1.81533559706244,0,1
"125","COL3A1",0,7,0.196780055377433,0,1.81533559706244,0,1
"126","FER1L6",0,7,0.196780055377433,0,1.81533559706244,0,1
"127","GRIP1",0,7,0.196780055377433,0,1.81533559706244,0,1
"128","HNF1A",0,7,0.196780055377433,0,1.81533559706244,0,1
"129","KIAA1210",0,7,0.196780055377433,0,1.81533559706244,0,1
"130","LNPEP",0,7,0.196780055377433,0,1.81533559706244,0,1
"131","USP48",0,7,0.196780055377433,0,1.81533559706244,0,1
"132","KIAA1109",6,7,0.200899770857646,2.33212656599368,8.34192351151779,0.629851177620993,1
"133","FREM2",8,12,0.204577198718114,1.81873266030882,5.02274415665115,0.623333089578029,1
"134","ZFHX4",6,8,0.222781644394686,2.03351027819544,6.89030410556924,0.565348329916817,1
"135","SYNE1",7,10,0.263067302476113,1.90392173110493,5.73234893243214,0.596154002604378,1
"136","ANO4",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"137","CELSR1",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"138","CMYA5",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"139","DCC",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"140","GPR158",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"141","GRIA2",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"142","KIF19",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"143","MEGF8",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"144","MRC2",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"145","SLC8A1",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"146","STYXL2",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"147","TLN1",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"148","ZNF91",4,5,0.2666292554569,2.14795987933767,10.2155786263849,0.41701937875834,1
"149","HERC2",7,11,0.283609651314362,1.72431994377868,5.04537367086007,0.549145332650664,1
"150","LRP1B",11,19,0.285071262575019,1.58819904904475,3.67928988610791,0.654796147921806,1
"151","CNTNAP2",1,9,0.295850142158404,0.285925825463701,2.1115096406928,0.00644585976935965,1
"152","HERC1",1,9,0.295850142158404,0.285925825463701,2.1115096406928,0.00644585976935965,1
"153","ROBO1",1,9,0.295850142158404,0.285925825463701,2.1115096406928,0.00644585976935965,1
"154","ZNF521",1,9,0.295850142158404,0.285925825463701,2.1115096406928,0.00644585976935965,1
"155","PCDH11Y",1,10,0.30166475700433,0.256339062317347,1.84526423762119,0.00583605227485712,1
"156","USP34",1,10,0.30166475700433,0.256339062317347,1.84526423762119,0.00583605227485712,1
"157","KMT2C",5,7,0.323198672667356,1.92391481260091,7.2406261106891,0.469354218516222,1
"158","TPO",5,7,0.323198672667356,1.92391481260091,7.2406261106891,0.469354218516222,1
"159","TTN",27,57,0.327866761097329,1.33988813164284,2.34625902475613,0.753843023907846,1
"160","ABCA10",0,5,0.328205825183006,0,2.87057147457254,0,1
"161","ABCA2",0,5,0.328205825183006,0,2.87057147457254,0,1
"162","ABCC3",0,5,0.328205825183006,0,2.87057147457254,0,1
"163","ABCC6",0,5,0.328205825183006,0,2.87057147457254,0,1
"164","ADAM29",0,5,0.328205825183006,0,2.87057147457254,0,1
"165","ADCY5",0,5,0.328205825183006,0,2.87057147457254,0,1
"166","ADGRF1",0,5,0.328205825183006,0,2.87057147457254,0,1
"167","AKAP13",0,5,0.328205825183006,0,2.87057147457254,0,1
"168","ARHGAP33",0,5,0.328205825183006,0,2.87057147457254,0,1
"169","ATP10A",0,5,0.328205825183006,0,2.87057147457254,0,1
"170","ATP1A3",0,5,0.328205825183006,0,2.87057147457254,0,1
"171","ATP2B4",0,5,0.328205825183006,0,2.87057147457254,0,1
"172","BOD1L1",0,5,0.328205825183006,0,2.87057147457254,0,1
"173","BRCA1",0,5,0.328205825183006,0,2.87057147457254,0,1
"174","CAMSAP2",0,5,0.328205825183006,0,2.87057147457254,0,1
"175","CATSPER1",0,5,0.328205825183006,0,2.87057147457254,0,1
"176","CD5L",0,5,0.328205825183006,0,2.87057147457254,0,1
"177","CDC42BPA",0,5,0.328205825183006,0,2.87057147457254,0,1
"178","CEP68",0,5,0.328205825183006,0,2.87057147457254,0,1
"179","CRISPLD1",0,5,0.328205825183006,0,2.87057147457254,0,1
"180","CRMP1",0,5,0.328205825183006,0,2.87057147457254,0,1
"181","CROCC",0,5,0.328205825183006,0,2.87057147457254,0,1
"182","CYP8B1",0,5,0.328205825183006,0,2.87057147457254,0,1
"183","DHX37",0,5,0.328205825183006,0,2.87057147457254,0,1
"184","DOCK7",0,5,0.328205825183006,0,2.87057147457254,0,1
"185","EFNB2",0,5,0.328205825183006,0,2.87057147457254,0,1
"186","ERC1",0,5,0.328205825183006,0,2.87057147457254,0,1
"187","ERCC2",0,5,0.328205825183006,0,2.87057147457254,0,1
"188","FAM135B",0,5,0.328205825183006,0,2.87057147457254,0,1
"189","FBXL4",0,5,0.328205825183006,0,2.87057147457254,0,1
"190","FBXO38",0,5,0.328205825183006,0,2.87057147457254,0,1
"191","FPGT-TNNI3K",0,5,0.328205825183006,0,2.87057147457254,0,1
"192","FRMPD1",0,5,0.328205825183006,0,2.87057147457254,0,1
"193","FZR1",0,5,0.328205825183006,0,2.87057147457254,0,1
"194","GALNTL6",0,5,0.328205825183006,0,2.87057147457254,0,1
"195","GFRAL",0,5,0.328205825183006,0,2.87057147457254,0,1
"196","GRM1",0,5,0.328205825183006,0,2.87057147457254,0,1
"197","HCN1",0,5,0.328205825183006,0,2.87057147457254,0,1
"198","HDAC6",0,5,0.328205825183006,0,2.87057147457254,0,1
"199","INTS7",0,5,0.328205825183006,0,2.87057147457254,0,1
"200","ITGA1",0,5,0.328205825183006,0,2.87057147457254,0,1
"201","KCNQ3",0,5,0.328205825183006,0,2.87057147457254,0,1
"202","KIAA1614",0,5,0.328205825183006,0,2.87057147457254,0,1
"203","KIAA1841",0,5,0.328205825183006,0,2.87057147457254,0,1
"204","KIDINS220",0,5,0.328205825183006,0,2.87057147457254,0,1
"205","KIF25",0,5,0.328205825183006,0,2.87057147457254,0,1
"206","LAMC2",0,5,0.328205825183006,0,2.87057147457254,0,1
"207","MAP1S",0,5,0.328205825183006,0,2.87057147457254,0,1
"208","MDN1",0,5,0.328205825183006,0,2.87057147457254,0,1
"209","MED12L",0,5,0.328205825183006,0,2.87057147457254,0,1
"210","MYO1H",0,5,0.328205825183006,0,2.87057147457254,0,1
"211","NOD2",0,5,0.328205825183006,0,2.87057147457254,0,1
"212","NUP153",0,5,0.328205825183006,0,2.87057147457254,0,1
"213","OLFML2B",0,5,0.328205825183006,0,2.87057147457254,0,1
"214","OPLAH",0,5,0.328205825183006,0,2.87057147457254,0,1
"215","P2RY1",0,5,0.328205825183006,0,2.87057147457254,0,1
"216","PCDHA6",0,5,0.328205825183006,0,2.87057147457254,0,1
"217","PCDHGA4",0,5,0.328205825183006,0,2.87057147457254,0,1
"218","PCSK5",0,5,0.328205825183006,0,2.87057147457254,0,1
"219","PDHA2",0,5,0.328205825183006,0,2.87057147457254,0,1
"220","PLB1",0,5,0.328205825183006,0,2.87057147457254,0,1
"221","PTPN3",0,5,0.328205825183006,0,2.87057147457254,0,1
"222","RCOR3",0,5,0.328205825183006,0,2.87057147457254,0,1
"223","SLC12A4",0,5,0.328205825183006,0,2.87057147457254,0,1
"224","SLC26A4",0,5,0.328205825183006,0,2.87057147457254,0,1
"225","SNAP91",0,5,0.328205825183006,0,2.87057147457254,0,1
"226","STXBP5L",0,5,0.328205825183006,0,2.87057147457254,0,1
"227","SYNPO2",0,5,0.328205825183006,0,2.87057147457254,0,1
"228","TASOR",0,5,0.328205825183006,0,2.87057147457254,0,1
"229","ULK2",0,5,0.328205825183006,0,2.87057147457254,0,1
"230","USP22",0,5,0.328205825183006,0,2.87057147457254,0,1
"231","WDR17",0,5,0.328205825183006,0,2.87057147457254,0,1
"232","XKR7",0,5,0.328205825183006,0,2.87057147457254,0,1
"233","ZNF800",0,5,0.328205825183006,0,2.87057147457254,0,1
"234","FLG",4,20,0.342680267510805,0.507217354333866,1.57016066748896,0.12280201173922,1
"235","AHNAK",5,8,0.357034170983595,1.67741817474956,5.98836969171785,0.420672036637256,1
"236","COL12A1",5,8,0.357034170983595,1.67741817474956,5.98836969171785,0.420672036637256,1
"237","DNAH1",5,8,0.357034170983595,1.67741817474956,5.98836969171785,0.420672036637256,1
"238","EPHA4",5,8,0.357034170983595,1.67741817474956,5.98836969171785,0.420672036637256,1
"239","MYCBP2",5,8,0.357034170983595,1.67741817474956,5.98836969171785,0.420672036637256,1
"240","DCHS1",2,12,0.3659452482418,0.42791559121096,1.97634575312524,0.0456953102903804,1
"241","HYDIN",2,12,0.3659452482418,0.42791559121096,1.97634575312524,0.0456953102903804,1
"242","ABCA13",5,21,0.372310113406106,0.607525929967139,1.72097684931552,0.173834922270618,1
"243","MYO3A",6,9,0.373896841997255,1.8009599949716,5.84960242515796,0.512581618433878,1
"244","SPEG",6,9,0.373896841997255,1.8009599949716,5.84960242515796,0.512581618433878,1
"245","HTT",6,10,0.393171840128807,1.61500884935207,5.06896559197419,0.46854265227736,1
"246","PREX2",6,10,0.393171840128807,1.61500884935207,5.06896559197419,0.46854265227736,1
"247","PRKDC",3,15,0.418439031885926,0.512405922863284,1.87005600775778,0.09300134858668,1
"248","DST",3,14,0.419170991047699,0.55118234135413,2.03781809046961,0.0993464597721008,1
"249","LRP1",7,12,0.427693065437898,1.57473385231752,4.498166691285,0.508708188520722,1
"250","FAT3",7,13,0.445547291217853,1.44808588400383,4.05246183382794,0.473594888123655,1
"251","PCDH15",7,13,0.445547291217853,1.44808588400383,4.05246183382794,0.473594888123655,1
"252","BRINP3",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"253","CDH7",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"254","CEP250",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"255","COL4A4",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"256","HECTD1",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"257","HECW2",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"258","HSPG2",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"259","IRX1",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"260","KCNT1",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"261","MAGI2",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"262","NOTCH4",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"263","PCDHA5",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"264","PHIP",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"265","PRR12",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"266","PTEN",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"267","TENM1",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"268","THADA",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"269","TLN2",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"270","TMEM132D",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"271","UBE4B",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"272","ZNF687",1,7,0.453634869823881,0.3704825362007,2.94473495461898,0.00812358465946847,1
"273","ADCY8",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"274","DOCK10",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"275","EPHB3",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"276","IGDCC4",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"277","IGF1R",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"278","MAST4",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"279","MYH6",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"280","NUP133",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"281","PAK5",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"282","PDE3A",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"283","SPHKAP",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"284","ZNF804B",1,8,0.453719544776252,0.322960350249073,2.46240085799207,0.00719137928578082,1
"285","ADGRV1",4,18,0.459801104174414,0.568174342800896,1.78712943507185,0.13626228659548,1
"286","CUBN",8,15,0.469833021423843,1.43842503459205,3.76207679160451,0.509957357745191,1
"287","USH2A",8,15,0.469833021423843,1.43842503459205,3.76207679160451,0.509957357745191,1
"288","CHL1",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"289","CR2",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"290","NOTCH3",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"291","NTRK3",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"292","PLA2G4A",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"293","SCN1A",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"294","SEMA3E",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"295","SLC9C1",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"296","SMARCA4",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"297","TNXB",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"298","ZFC3H1",4,6,0.471800788865494,1.78394349295214,7.71416223932985,0.362057978125763,1
"299","AXIN1",5,20,0.489398733055818,0.640516135249784,1.82746743645887,0.18245843704059,1
"300","ADCY2",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"301","ADGRG4",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"302","ATG2B",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"303","CELSR2",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"304","CELSR3",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"305","ITPR3",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"306","LRRK2",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"307","UNC13C",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"308","UNC79",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"309","ZNF831",4,7,0.503041797744236,1.52387522351967,6.15629367954182,0.319697252182452,1
"310","CDH9",2,10,0.523202862681394,0.517486358070133,2.49329998761531,0.0541788073620049,1
"311","COL7A1",2,10,0.523202862681394,0.517486358070133,2.49329998761531,0.0541788073620049,1
"312","EVC2",2,10,0.523202862681394,0.517486358070133,2.49329998761531,0.0541788073620049,1
"313","PIK3CA",2,10,0.523202862681394,0.517486358070133,2.49329998761531,0.0541788073620049,1
"314","FMN2",2,11,0.527439432242913,0.468635866848508,2.20640262205964,0.0495936669499859,1
"315","MUC2",2,11,0.527439432242913,0.468635866848508,2.20640262205964,0.0495936669499859,1
"316","LRP2",5,9,0.5429683776363,1.48566853273898,5.0895404982122,0.380910370590566,1
"317","BIRC6",5,10,0.567224733309669,1.33219999884008,4.41534014265014,0.347821724660139,1
"318","NEB",5,10,0.567224733309669,1.33219999884008,4.41534014265014,0.347821724660139,1
"319","PKHD1",5,10,0.567224733309669,1.33219999884008,4.41534014265014,0.347821724660139,1
